GENESIS-Tabelle: Temporär
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;
Nutzung (6)/(10)/(17), Jahr;;;;;;;;;;;;;;;;;;;
(von 2011 bis 2015);;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;
31.12.2012;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
09179136;      Mammendorf;212159;8058;1483;4097;1567;940;1047;1224;9946;1801;-;-;140814;35728;2887;2424;143;-
09179137;      Mittelstetten;186179;4149;289;3315;271;191;45;5226;6460;-;-;-;124427;38791;647;2328;40;-
09179138;      Moorenweis;454457;7931;980;8707;2773;651;87;890;15121;-;-;-;284501;127089;1786;3862;79;-
09179140;      Oberschweinbach;72358;3222;386;1499;24;6;43;140;3072;-;-;-;51077;11610;230;1017;32;-
09179142;      Olching, St;299159;30404;5270;11430;1920;1036;3215;7501;20458;4912;15;-;166447;28345;8635;8904;667;-
09179145;      Puchheim, St;122352;23500;3368;5704;544;-;1885;999;9180;643;15;-;62322;7890;587;5003;712;-
09179147;      Schöngeising;128608;3870;53;1290;97;-;15;493;4727;1509;-;-;35993;77108;2226;1208;19;-
09179149;      Türkenfeld;159506;7588;758;3479;1344;253;66;602;5837;1111;235;-;86225;43447;1141;7349;71;-
09180;    Garmisch-Partenkirchen (Lkr);10122571;161262;11697;106166;8343;8309;13615;28574;176384;18206;266085;163;1974128;5348991;248538;1749557;2553;-
09180112;      Bad Kohlgrub;325587;5427;133;5339;131;-;49;448;6263;1121;9973;-;129788;162267;1683;2883;82;-
09180113;      Bad Bayersoien;176564;2483;103;3042;292;54;505;151;4317;-;22693;-;77785;58336;4813;1934;56;-
09180114;      Eschenlohe;550378;2870;1054;2578;167;78;186;485;9708;595;37516;-;87618;301324;6240;99906;53;-
09180115;      Ettal;147443;1398;34;2397;137;-;2633;69;3944;-;2145;-;36116;90422;4739;3385;24;-
09180116;      Farchant;257799;5433;574;2303;193;-;148;1365;4716;622;505;-;49641;162155;3813;26249;82;-
09180117;      Garmisch-Partenkirchen, M;2056834;40008;2987;20998;1439;212;2667;4799;29235;4142;-;163;222578;961358;19132;746252;864;-
09180118;      Grainau;493800;9962;643;3710;156;-;98;450;7808;1367;-;-;38923;262889;19234;148500;60;-
09180119;      Großweil;220330;2977;275;3058;111;900;4;2698;8863;-;3617;-;109057;81941;3485;3294;50;-
09180122;      Krün;363117;5047;143;2942;374;365;113;756;6962;472;3002;-;71617;252745;12610;5916;53;-
09180123;      Mittenwald, M;1328452;11517;606;11291;867;257;958;2577;16559;1693;-;-;125498;826248;21354;308892;135;-
09180124;      Murnau a.Staffelsee, M;380644;24441;1613;10984;869;1975;4694;2117;11380;1948;100783;-;114919;74983;25801;3929;208;-
09180125;      Oberammergau;300589;9104;527;6574;359;69;70;1027;8003;118;2338;-;63451;181350;2237;25109;253;-
09180126;      Oberau;178662;4852;941;2163;456;-;88;3930;3867;556;9990;-;20954;104917;1988;23853;107;-
09180127;      Ohlstadt;411755;6221;541;4908;1411;17;87;606;12156;3176;16602;-;135328;209745;4718;16136;103;-
09180128;      Riegsee;204374;3383;5;3315;17;307;28;537;4145;-;2802;-;115487;68510;1394;4382;62;-
09180129;      Saulgrub;354837;3542;67;3240;268;244;17;255;5650;460;6791;-;88025;214690;6121;25418;49;-
09180131;      Schwaigen;235745;1393;82;1423;2;-;217;99;3114;-;483;-;62369;162811;1882;1827;43;-
09180132;      Seehausen a.Staffelsee;157148;6382;132;2201;37;501;378;817;3051;758;1847;-;42755;19665;76412;2161;51;-
09180133;      Spatzenhausen;77379;1374;481;3029;23;1883;-;730;3070;-;-;-;60222;4988;754;813;12;-
09180134;      Uffing a.Staffelsee;427487;7201;123;6216;154;60;444;1730;8434;544;37149;-;181978;176875;3655;2808;116;-
09180135;      Unterammergau;299286;2827;442;2381;325;789;119;132;5960;634;7390;-;92841;157033;2566;25784;63;-
09180136;      Wallgau;339588;3420;191;1732;522;598;74;2796;5484;-;459;-;34086;264597;8271;17331;27;-
09180444;      Gemeindefreie Gebiete;834773;-;-;342;33;-;38;-;3695;-;-;-;13092;549142;15636;252795;-;-
09181;    Landsberg am Lech (Lkr);8043749;233472;36412;194765;27088;36828;12998;25323;301962;36763;4907;-;4065396;2361890;615153;87009;3783;-
09181111;      Apfeldorf;123086;2463;77;2785;214;251;17;447;4285;-;2429;-;77895;23280;7832;1040;71;-
09181113;      Denklingen;567689;5381;2448;6566;331;1450;159;472;16503;642;-;-;188865;341387;1272;2146;67;-
09181114;      Dießen am Ammersee, M;826385;26972;1313;17397;1426;585;1888;1375;23143;1295;714;-;360800;374779;5117;9314;267;-
09181115;      Eching am Ammersee;62354;4523;288;1430;836;-;103;891;3870;-;-;-;42177;4461;1565;2153;57;-
09181116;      Egling a.d.Paar;207698;5365;627;4282;2991;177;320;296;7873;770;-;-;138002;44281;751;1870;93;-
09181118;      Eresing;142202;3522;643;4359;206;665;26;597;5234;728;68;-;79661;44532;679;1226;56;-
09181120;      Finning;233358;4670;301;5467;153;616;203;374;7942;-;-;-;144453;64345;2093;2687;54;-
09181121;      Fuchstal;397454;9236;2807;8306;721;1376;164;994;13775;418;-;-;216871;130433;7637;4618;98;-
09181122;      Geltendorf;348204;11768;1164;7549;1824;2573;58;648;14352;2689;-;-;216047;84386;1942;3005;199;-
09181123;      Greifenberg;82031;4402;748;2511;32;-;341;324;5677;489;-;-;33151;32172;819;1315;50;-
09181124;      Hofstetten;170226;4246;703;3093;693;385;55;403;5709;-;-;-;98870;52600;1319;2086;64;-
09181126;      Hurlach;171759;3657;721;3739;1442;3110;23;307;9236;765;-;-;125032;19541;2049;2061;76;-
09181127;      Igling;263482;5291;647;6213;1469;5267;274;2057;13719;1838;6;-;136354;85199;1536;3512;100;-
09181128;      Kaufering, M;176848;13480;2243;6363;1787;-;1950;1493;9589;2097;-;-;86755;37248;11355;2234;254;-
09181129;      Kinsau;114519;2264;608;2122;92;680;131;347;3526;226;-;-;58757;35546;7062;3115;43;-
09181130;      Landsberg am Lech, GKSt;579095;34479;12750;33048;3084;2847;3938;4628;41092;3844;235;-;260023;147356;20121;10847;803;-
09181131;      Obermeitingen;99294;3613;1104;6754;101;6301;79;385;4883;123;-;-;56174;15578;964;3067;168;-
09181132;      Penzing;338023;8155;398;14071;1558;2200;478;530;12668;17504;-;-;179388;94749;1940;4139;245;-
09181133;      Vilgertshofen;271028;6525;530;5793;1929;1414;258;499;10384;-;120;-;164327;63961;13135;2059;94;-
09181134;      Prittriching;253810;5189;758;4798;1273;221;288;364;8900;-;-;-;180458;37246;9966;4214;135;-
09181135;      Reichling;232588;3622;271;4890;71;755;42;720;6603;-;225;-;132699;67447;13960;1246;37;-
09181137;      Rott;197468;3624;90;4488;426;1479;-;210;5698;-;93;-;118796;59100;1439;1987;38;-
09181138;      Scheuring;212542;4025;371;3481;1083;352;58;288;6575;-;-;-;101868;79768;12700;1861;112;-
09181139;      Schondorf am Ammersee;65948;11127;383;2161;83;-;309;897;3599;677;-;-;30153;14668;241;1556;94;-
09181140;      Schwifting;114470;2150;41;1743;954;415;7;791;5217;-;-;-;56141;46374;86;536;15;-
09181141;      Pürgen;219886;8253;1364;4384;191;701;132;620;8910;-;-;-;119559;70292;2544;2861;75;-
09181142;      Thaining;87005;2258;103;2414;682;676;38;167;3083;-;-;-;52662;23433;326;1088;75;-
09181143;      Unterdießen;127805;3468;417;3118;237;273;223;412;5284;278;-;-;74255;32041;7031;720;48;-
09181144;      Utting am Ammersee;190099;12893;903;6381;166;450;624;2172;7841;546;-;-;89360;64800;1303;2544;116;-
09181145;      Weil;444851;8204;842;9163;733;898;142;1107;15168;1834;120;-;319037;82238;1802;3466;97;-
09181146;      Windach;248411;8588;747;5697;300;711;426;462;11421;-;897;-;126772;87512;2647;2149;82;-
09181444;      Gemeindefreie Gebiete;474131;59;2;199;-;-;244;46;203;-;-;-;34;1137;471920;287;-;-
09182;    Miesbach (Lkr);8662279;198844;22860;135255;8370;9524;7115;32829;198749;18524;14463;17;2733190;4738697;186903;354356;2583;-
09182111;      Bad Wiessee;327738;12731;83;5428;180;-;1136;4590;7416;-;-;-;48800;239713;3483;3981;197;-
09182112;      Bayrischzell;794502;3875;309;3578;143;13;206;274;9621;1062;663;17;213683;489831;4599;66602;26;-
09182114;      Fischbachau;758154;11802;1592;10039;417;1953;92;1164;14953;452;2159;-;298938;389944;6032;18524;93;-
09182116;      Gmund a.Tegernsee;344027;15060;2539;7619;889;-;335;641;10029;958;6;-;163511;135290;2802;3877;471;-
09182119;      Hausham;222932;10958;2826;6560;1848;-;71;458;6940;597;-;-;78984;109422;1872;2243;153;-
09182120;      Holzkirchen, M;482387;22265;3542;13597;766;1243;358;2670;19282;2128;670;-;211809;197719;2036;4021;281;-
09182123;      Irschenberg;539064;4915;1103;11368;314;31;83;300;16945;-;589;-;295861;192682;5881;8899;93;-
09182124;      Kreuth;1222663;9410;283;5422;182;907;421;1073;12074;-;-;-;93337;969822;10818;118744;170;-
09182125;      Miesbach, St;324366;16603;3677;12294;615;359;559;889;11371;654;183;-;174965;95794;3720;2415;268;-
09182127;      Otterfing;211550;8080;867;5129;95;1393;59;584;7796;1050;-;-;99490;85738;14;1177;78;-
09182129;      Rottach-Egern;591175;20486;562;6141;42;93;506;745;7106;-;197;-;92714;403174;5270;54044;95;-
09182131;      Schliersee, M;791399;20876;528;7378;901;189;1305;1101;12759;1203;1463;-;154500;516284;29870;42923;119;-
09182132;      Tegernsee, St;227674;10638;397;3146;24;147;1522;238;3308;215;42;-;14041;101365;89299;3227;65;-
09182133;      Valley;421834;6141;1453;8726;166;1165;84;11953;16853;6828;646;-;170791;191855;1866;3206;101;-
09182134;      Waakirchen;423176;11319;1071;8408;469;1129;127;3996;10437;1200;632;-;177509;199227;1202;6292;158;-
09182136;      Warngau;512586;6645;826;10536;867;488;18;1332;13933;1377;-;-;255018;215218;2092;4119;117;-
09182137;      Weyarn;467052;7040;1202;9886;452;414;233;821;17926;800;7213;-;189239;205619;16047;10062;98;-
09183;    Mühldorf a.Inn (Lkr);8053492;188977;62842;242200;12121;21511;6163;21686;275227;27330;57;-;5170914;1837070;100472;83551;3371;-
09183112;      Ampfing;311357;10726;6812;10549;1109;1469;257;935;12964;1859;-;-;218034;38150;3255;5047;191;-
09183113;      Aschau a.Inn;207592;5904;13517;6504;1105;3007;155;154;6062;422;-;-;120181;40676;7397;2424;84;-
09183114;      Buchbach, M;287899;5924;1755;10274;459;42;61;437;8057;-;-;-;225426;30832;1212;3324;96;-
09183115;      Egglkofen;139837;2806;633;3671;36;16;8;312;5125;519;-;-;87269;37459;336;1600;47;-
09183116;      Erharting;136782;2350;458;2948;120;-;61;300;7763;1030;-;-;75289;43091;2014;1295;63;-
09183118;      Gars a.Inn, M;436548;7717;1251;11404;537;1701;23;444;12161;1275;-;-;238681;137641;19684;3917;112;-
09183119;      Haag i.OB, M;203685;10751;2389;7517;882;2241;188;830;10533;-;-;-;114956;49818;996;2475;109;-
09183120;      Heldenstein;198472;5388;759;5341;305;242;40;350;8699;1147;-;-;142447;28658;1504;3524;68;-
09183122;      Jettenbach;91778;2190;245;1846;208;73;-;233;3109;1234;-;-;48035;33136;705;753;11;-
09183123;      Kirchdorf;210322;2755;2501;5710;312;93;2;85;6558;-;-;-;137128;53484;439;1223;32;-
09183124;      Kraiburg a.Inn, M;275499;7562;881;7571;99;261;195;7674;7456;-;-;-;182713;56167;1068;3795;57;-
09183125;      Lohkirchen;148815;1310;145;4109;102;-;24;-;3917;-;-;-;110867;26630;578;1115;18;-
09183126;      Maitenbeth;309384;4020;1044;6273;87;1501;31;293;8543;-;-;-;117829;167298;715;1669;81;-
09183127;      Mettenheim;272427;5995;1036;6505;78;2900;73;886;13912;1025;-;-;192369;41881;2084;3644;39;-
09183128;      Mühldorf a.Inn, St;294232;27512;7402;19672;1423;3234;1310;2482;21180;7121;-;-;127866;51292;13660;9557;521;-
09183129;      Neumarkt-Sankt Veit, St;610688;10706;2493;18001;473;141;494;558;18503;4476;-;-;426904;121129;2353;4259;198;-
09183130;      Niederbergkirchen;246984;2232;207;6401;140;-;-;215;6506;1653;-;-;174669;51648;942;2330;41;-
09183131;      Niedertaufkirchen;266945;2139;154;7948;17;-;52;13;6802;-;23;-;191449;56308;536;1494;10;-
09183132;      Oberbergkirchen;275342;2816;730;7866;195;313;28;348;6744;-;-;-;213206;40299;1033;1748;16;-
09183134;      Oberneukirchen;195976;1002;189;5359;391;485;8;69;4583;-;-;-;158491;24603;122;674;-;-
09183135;      Obertaufkirchen;316504;4297;836;10457;99;131;218;381;9240;494;-;-;215466;70895;1466;2487;37;-
09183136;      Polling;438549;9140;3976;10101;357;550;317;553;11685;1235;26;-;278537;114280;3274;4363;155;-
09183138;      Rattenkirchen;198666;1750;768;4829;49;771;-;59;7502;462;8;-;129222;50749;933;1537;27;-
09183139;      Rechtmehring;243888;3330;444;7136;113;537;11;234;7203;-;-;-;161193;60197;1109;2314;67;-
09183140;      Reichertsheim;313621;2676;505;9896;81;802;118;322;9563;-;-;-;227212;60671;595;1137;43;-
09183143;      Schönberg;253407;1579;344;7042;159;-;-;127;8575;-;-;-;183460;49210;1407;1472;32;-
09183144;      Schwindegg;207729;6350;1525;7063;904;-;44;506;8148;1021;-;-;153683;19855;3563;4960;107;-
09183145;      Taufkirchen;253298;2390;1055;6839;448;541;35;160;6679;-;-;-;173475;60690;477;465;44;-
09183147;      Unterreit;322060;2775;643;9152;607;247;5;1416;8021;249;-;-;201464;90568;5956;919;38;-
09183148;      Waldkraiburg, St;215600;30547;8085;11290;1137;213;2346;1140;14707;1651;-;-;67272;48899;20565;6743;1005;-
09183151;      Zangberg;98433;2338;60;2925;89;-;21;170;2678;-;-;-;76104;12309;494;1223;22;-
09183444;      Gemeindefreie Gebiete;71173;-;-;1;-;-;38;-;2049;457;-;-;17;68547;-;64;-;-
09184;    München (Lkr);6642462;428432;93321;241129;18293;24416;51595;72823;384204;24601;4822;49031;2066266;2997911;111487;63446;10685;-
09184112;      Aschheim;280520;8324;5807;11620;579;2606;2908;7985;17889;6;2861;-;151485;19099;44239;4821;291;-
09184113;      Baierbrunn;72103;6347;1568;1282;516;-;211;463;3882;579;-;-;17242;38426;1066;438;83;-
09184114;      Brunnthal;379477;9600;1636;5775;193;937;279;4878;26795;-;-;-;91967;235734;45;1551;87;-
09184118;      Feldkirchen;64122;7315;4117;4858;59;1728;777;398;6620;653;-;253;31397;1509;1064;3202;172;-
09184119;      Garching b.München, St;281661;13571;16406;20083;2908;-;2658;4472;23736;781;-;37966;97471;51826;3059;6441;283;-
09184120;      Gräfelfing;95778;30712;1863;4909;75;1958;1557;706;10623;726;-;-;13402;27841;331;554;521;-
09184121;      Grasbrunn;263919;9532;192;5121;299;2439;426;7832;14106;313;-;-;83829;136323;52;3246;209;-
09184122;      Grünwald;76287;34306;2695;3271;161;-;1060;2127;7785;379;-;-;4230;16820;2008;390;1055;-
09184123;      Haar;129038;18420;893;13840;722;3360;2115;2268;10584;1732;-;-;56045;17625;59;798;577;-
09184127;      Höhenkirchen-Siegertsbrunn;237676;11245;397;5575;207;-;540;798;11140;663;-;-;58464;146855;-;1523;269;-
09184129;      Hohenbrunn;185761;14198;4964;4845;684;-;479;756;13303;945;-;-;51454;92226;1;1678;228;-
09184130;      Ismaning;401899;17499;1449;21736;1238;521;1822;3012;18041;822;-;-;266087;58936;9463;685;588;-
09184131;      Kirchheim b.München;155035;11096;8872;6785;308;-;2621;1399;10434;431;-;-;88718;7657;15066;1381;267;-
09184132;      Neuried;96217;9082;970;1996;78;46;1033;593;6193;-;-;-;3602;71748;-;600;276;-
09184134;      Oberhaching;330609;24327;2071;9973;1474;2212;845;3113;14210;2078;-;-;99530;168440;212;1782;342;-
09184135;      Oberschleißheim;303164;11637;3634;14517;414;78;7998;5557;20852;4474;-;8728;95062;123200;4989;1745;279;-
09184136;      Ottobrunn;52316;25512;3481;3378;21;-;1087;1466;8239;278;-;-;2571;3793;11;1449;1030;-
09184137;      Aying;565530;8340;1177;9816;516;1483;155;1223;16470;1130;-;-;185191;336787;376;2774;92;-
09184138;      Planegg;106764;13231;1160;7254;140;2429;2430;1089;8779;405;-;-;15002;51550;251;2635;409;-
09184139;      Pullach i.Isartal;73964;18032;2977;7732;281;-;984;1189;7046;938;-;-;1309;26729;3288;2881;578;-
09184140;      Putzbrunn;111674;7127;1889;4213;148;41;250;723;7140;-;-;-;45422;43316;6;1172;227;-
09184141;      Sauerlach;569496;12667;2032;10094;709;1320;250;829;18929;2012;17;404;176179;341711;104;2009;230;-
09184142;      Schäftlarn;167186;13597;691;4895;206;157;246;576;7168;431;-;-;61248;75894;202;1772;103;-
09184144;      Straßlach-Dingharting;283387;9160;584;5968;318;184;335;8552;7431;-;1880;-;115443;127083;3741;2549;159;-
09184145;      Taufkirchen;220045;15289;6210;8326;777;2517;1912;2963;16073;417;-;-;70587;91002;298;3030;644;-
09184146;      Neubiberg;57670;14406;245;12102;211;-;4308;971;7887;709;-;-;10528;3688;759;1581;275;-
09184147;      Unterföhring;127934;8545;3201;9084;3578;-;5047;2018;10292;893;-;-;57204;13080;13319;1390;283;-
09184148;      Unterhaching;103738;19426;489;10398;291;-;2367;1711;10990;1206;-;-;40250;10685;203;5231;491;-
09184149;      Unterschleißheim, St;149277;25853;11651;9851;832;-;4865;2629;15615;714;-;579;63752;9239;2206;854;637;-
09184444;      Gemeindefreie Gebiete;700215;36;-;1832;350;400;30;527;25952;886;64;1101;11595;649089;5069;3284;-;-
09185;    Neuburg-Schrobenhausen (Lkr);7398397;187729;69980;196911;19377;13345;12348;27979;302337;36100;1108;18;4499850;1738385;131953;157269;3708;-
09185113;      Aresing;299021;5888;1844;8747;638;898;148;576;13467;-;-;-;199055;62665;1117;3894;84;-
09185116;      Berg im Gau;225923;2542;320;5683;340;192;145;353;6740;-;-;-;200890;4423;692;3564;39;-
09185118;      Bergheim;289264;4447;706;3676;2011;986;264;469;11934;-;-;-;151327;93349;13218;6670;207;-
09185123;      Brunnen;321491;3477;685;6230;1077;370;428;627;13182;2104;219;-;191554;95864;547;5063;64;-
09185125;      Burgheim, M;497387;10477;3291;12669;1267;3022;659;1081;24771;2507;-;-;368132;49126;7897;12243;245;-
09185127;      Ehekirchen;627836;7926;1639;15143;1323;438;321;408;24962;-;-;-;428515;136082;1595;9263;221;-
09185131;      Gachenbach;302531;4909;956;8913;1347;-;116;534;14956;-;-;-;208189;55480;1189;5842;100;-
09185139;      Karlshuld;290980;13555;875;12619;285;884;123;2233;7561;-;-;-;237054;2090;5418;8102;181;-
09185140;      Karlskron;385221;12072;5934;9073;546;746;239;575;14029;799;28;-;295665;33674;3705;8019;117;-
09185143;      Langenmosen;238846;2796;909;6656;120;749;117;342;7827;-;-;-;175481;40196;330;3288;35;-
09185149;      Neuburg a.d.Donau, GKSt;813005;42694;20497;28438;2974;3034;4067;11013;40439;24236;-;6;343560;247949;22265;21116;717;-
09185150;      Oberhausen;320078;6642;2955;4827;1193;154;479;663;13563;2173;861;-;130247;137202;9213;9806;100;-
09185153;      Rennertshofen, M;931283;11940;1453;15620;1176;423;1014;902;36488;-;-;12;442412;372466;31746;15431;200;-
09185157;      Rohrenfels;175369;3283;505;4573;157;51;97;599;6814;-;-;-;141710;11002;911;5623;44;-
09185158;      Schrobenhausen, St;752678;32943;20924;18674;1871;652;3641;2841;33599;3170;-;-;375786;238804;4521;14342;910;-
09185163;      Königsmoos;408343;11627;2752;18829;258;153;35;1005;10661;-;-;-;341089;3824;6353;11535;222;-
09185166;      Waidhofen;273211;5341;981;6215;1423;570;239;512;10199;-;-;-;161870;77314;2241;6240;66;-
09185168;      Weichering;245930;5170;2754;10326;1371;23;216;3246;11145;1111;-;-;107314;76875;18995;7228;156;-
09186;    Pfaffenhofen a.d.Ilm (Lkr);7607505;230823;42810;205144;47014;20616;14442;34047;351685;81111;8;9;4444059;1883846;132084;115968;3839;-
09186113;      Baar-Ebenhausen;147949;10750;4859;3131;742;449;840;871;10603;2317;-;-;88631;17776;4428;2347;205;-
09186116;      Ernsgaden;75036;3518;646;1346;176;102;124;409;4187;15603;-;-;27856;13681;5874;1480;34;-
09186122;      Geisenfeld, St;883078;20784;8230;18643;2775;6687;4075;2655;30830;467;-;-;456212;267596;41532;22261;331;-
09186125;      Gerolsbach;589921;6250;648;15901;437;298;118;6929;19595;-;-;-;388218;146890;1456;3076;105;-
09186126;      Hettenshausen;185984;4156;1024;4693;276;1084;45;765;5806;747;-;-;110018;54829;575;1860;106;-
09186128;      Hohenwart, M;522249;8520;2335;13752;815;2127;555;782;23690;-;-;-;329140;127805;4543;8064;121;-
09186130;      Ilmmünster;138886;4626;175;2884;272;-;107;403;5453;552;-;-;63009;59149;449;1725;82;-
09186132;      Jetzendorf;217399;6302;458;6365;350;243;449;823;8847;-;-;-;144206;46574;1217;1483;82;-
09186137;      Manching, M;354384;19780;2855;12113;1276;689;2356;1644;25538;49764;-;9;179359;40897;12273;5366;465;-
09186139;      Münchsmünster;158162;8347;972;3341;11310;485;183;670;10414;1103;-;-;89383;20907;7145;3752;150;-
09186143;      Pfaffenhofen a.d.Ilm, St;926516;37497;4959;30779;3196;2574;1471;4048;40582;2116;-;-;509289;273046;3044;13097;818;-
09186144;      Pörnbach;226350;5549;539;4431;290;367;59;568;9936;-;-;-;133448;67139;1977;2002;45;-
09186146;      Reichertshausen;236377;11455;241;5548;348;225;314;6397;8254;779;-;-;125912;73956;823;1983;142;-
09186147;      Reichertshofen, M;368981;16210;4031;9550;1069;1220;1461;1724;23700;1914;-;-;189605;89994;12122;16195;186;-
09186149;      Rohrbach;296280;10711;1749;8256;259;664;255;1046;18490;2790;8;-;181772;63240;2213;4687;140;-
09186151;      Scheyern;382939;10590;902;12126;423;119;300;363;13674;-;-;-;233303;106402;2259;2314;164;-
09186152;      Schweitenkirchen;530033;9623;2888;16343;464;985;441;629;27670;-;-;-;365723;100254;815;4017;181;-
09186158;      Vohburg a.d.Donau, St;451810;15358;1425;9821;18581;242;564;1502;23553;1118;-;-;272719;68640;26426;11651;210;-
