GENESIS-Tabelle: Temporär
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;
Nutzung (6)/(10)/(17), Jahr;;;;;;;;;;;;;;;;;;;
(von 2011 bis 2015);;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;
31.12.2015;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
09477136;      Mainleus, M;494212;15428;3596;13412;385;189;762;1197;20393;1427;-;-;274970;147412;5332;9409;300;-
09477138;      Marktleugast, M;338856;9262;1538;5912;1110;-;192;1263;12462;-;-;-;155272;144917;2773;3991;164;-
09477139;      Marktschorgast, M;158157;3838;1774;2677;219;-;75;674;9028;1692;-;-;72448;61227;1078;3366;61;-
09477142;      Neudrossenfeld;502308;10329;1243;11422;1567;2614;337;1175;23344;250;-;-;288997;148988;6700;5234;108;-
09477143;      Neuenmarkt;189438;7824;2248;7462;1052;-;418;351;7187;2383;-;-;134120;21128;1353;3830;82;-
09477148;      Presseck, M;548260;4920;321;6618;212;1196;296;542;20829;-;-;-;158061;346920;1949;6266;130;-
09477151;      Rugendorf;173201;2742;689;4367;1127;-;32;274;8498;-;-;-;112705;40308;560;1864;35;-
09477156;      Stadtsteinach, St;397922;8201;1550;7718;1266;2227;386;1146;15755;458;-;-;167486;182888;2476;6265;100;-
09477157;      Thurnau, M;641874;10635;2761;12172;1966;-;817;5168;27677;-;-;-;307850;261682;2352;8626;168;-
09477158;      Trebgast;170893;4775;287;4125;313;116;490;606;8112;669;-;-;81848;62933;1766;4783;70;-
09477159;      Untersteinach;114245;5092;1492;2348;2338;-;208;280;6366;846;-;-;67076;23484;1242;3347;126;-
09477163;      Wirsberg, M;172120;4516;696;3688;306;-;140;356;7329;-;-;-;78471;73301;1215;2054;48;-
09477164;      Wonsees, M;367931;2406;119;6540;4354;-;181;145;14773;-;-;-;197621;136835;371;4547;39;-
09478;    Lichtenfels (Lkr);5199456;152156;27410;122331;14647;15945;13458;16710;229146;23410;28;-;2302493;1996163;79847;202793;2919;-
09478111;      Altenkunstadt;329172;12755;1066;8751;220;279;720;1148;13391;-;-;-;149676;126343;3894;10722;207;-
09478116;      Burgkunstadt, St;405892;15789;2249;12278;613;1358;916;1132;17911;1929;-;-;197524;131108;5732;16921;432;-
09478120;      Ebensfeld, M;687298;11327;1181;17686;2290;352;1121;1602;31345;1237;-;-;401017;179351;11331;27207;251;-
09478127;      Hochstadt a.Main;137846;4708;1255;3609;135;-;208;561;5657;1414;-;-;74649;36913;3066;5593;78;-
09478139;      Lichtenfels, St;1222676;42548;7674;28559;3384;1541;3578;5979;59233;7428;-;-;417592;581567;21990;40789;814;-
09478143;      Marktgraitz, M;37463;3460;128;1515;10;-;158;210;1545;-;28;-;20197;7235;476;2426;75;-
09478144;      Marktzeuln, M;68609;4179;714;1823;972;1718;383;443;3306;461;-;-;40372;7891;1835;4459;53;-
09478145;      Michelau i.OFr.;193507;17409;6758;5236;394;1;1058;1693;8761;271;-;-;74031;61133;7610;8898;254;-
09478155;      Redwitz a.d.Rodach;146610;8034;2324;4272;887;-;723;448;7477;1079;-;-;69597;37433;6319;7870;147;-
09478165;      Bad Staffelstein, St;993967;21435;2628;22484;1548;10178;4036;2083;46024;9591;-;-;458137;351930;15778;47738;377;-
09478176;      Weismain, St;901555;10512;1433;16116;4189;518;552;1179;32005;-;-;-;399696;403750;1756;29618;231;-
09478444;      Gemeindefreie Gebiete;74861;-;-;2;5;-;5;232;2491;-;-;-;5;71509;60;552;-;-
09479;    Wunsiedel i.Fichtelgebirge (Lkr);6064267;180589;49329;115597;16960;9202;13976;20349;259493;24113;3220;-;2326504;2791766;86991;163761;2417;-
09479111;      Bad Alexandersbad;89351;2688;61;3038;247;-;204;133;4307;-;-;-;42250;33872;1264;1235;52;-
09479112;      Arzberg, St;431998;14076;4130;7871;2025;-;466;1162;18406;3117;-;-;195309;169150;6595;9483;208;-
09479126;      Höchstädt i.Fichtelgebirge;149547;3497;765;2953;129;-;132;1070;8202;-;-;-;90036;35072;2610;5052;29;-
09479127;      Hohenberg a.d.Eger, St;156669;4799;1138;1927;382;-;23;252;5604;-;-;-;43745;90251;3930;4565;53;-
09479129;      Kirchenlamitz, St;484810;10028;1977;7960;493;699;370;710;17322;1901;-;-;202001;230125;4015;7107;102;-
09479135;      Marktleuthen, St;354849;8654;1646;6142;354;4;531;367;13831;2665;-;-;172942;135375;4872;7377;89;-
09479136;      Marktredwitz, GKSt;495306;31175;10937;17637;2472;549;1609;2437;33487;7294;-;-;222872;142187;5853;16180;617;-
09479138;      Nagel;77877;6888;238;2279;121;-;222;305;3306;-;-;-;33505;24149;1141;5654;69;-
09479145;      Röslau;298353;6201;1599;4406;411;-;201;455;9352;2156;43;-;156282;101151;6306;9722;68;-
09479147;      Schirnding, M;165174;4028;2398;2345;68;2702;120;350;7426;1690;-;-;49406;90128;2025;2429;59;-
09479150;      Schönwald, St;191901;8474;1120;3834;786;-;1049;928;11110;835;-;-;58298;96287;2555;6500;125;-
09479152;      Selb, GKSt;860599;34510;10989;23065;3180;240;4312;3423;43540;2195;-;-;306789;378823;14338;34792;403;-
09479158;      Thiersheim, M;244152;5546;2566;4430;2562;237;89;424;13506;-;-;-;147707;57709;2634;6696;46;-
09479159;      Thierstein, M;129298;4146;1059;2517;297;-;45;373;7962;-;-;-;67076;35408;5133;5234;48;-
09479161;      Tröstau;192813;7778;1249;3800;255;46;413;4930;8009;338;-;-;85805;69125;3495;7499;71;-
09479166;      Weißenstadt, St;422377;8657;2116;7915;977;72;1337;1187;14169;-;2569;-;182316;172620;11937;16392;113;-
09479169;      Wunsiedel, St;548847;19444;5341;13200;2157;2734;2853;1764;23228;1832;-;-;265893;188017;6355;15764;265;-
09479444;      Gemeindefreie Gebiete;770346;-;-;278;44;1919;-;79;16726;90;608;-;4272;742317;1933;2080;-;-
095;  Mittelfranken;72448939;2369928;546034;1969519;282838;148234;332873;322389;3682058;325488;7728;3209;34408879;24994926;971374;2028080;55382;-
09561;    Ansbach (Krfr.St);999120;58470;15236;53579;8031;891;8339;5305;66969;12358;-;-;440206;290869;6517;31042;1308;-
09562;    Erlangen (Krfr.St);769523;109896;24839;58161;4840;291;13362;10157;88799;4964;-;-;232774;171916;27059;20226;2239;-
09563;    Fürth (Krfr.St);633510;104414;26030;52215;3629;-;13296;15950;68503;6781;-;-;219429;82253;13548;23998;3464;-
09564;    Nürnberg (Krfr.St);1863750;345310;93540;199930;18896;957;108193;41100;233188;92755;-;-;327097;312186;34658;41812;14128;-
09565;    Schwabach (Krfr.St);408181;54229;9798;25080;6986;2;4182;3406;35675;2920;-;-;133435;117117;2980;11007;1364;-
09571;    Ansbach (Lkr);19718452;356598;98081;482288;76818;18289;44376;58678;891957;42344;1152;1688;11178107;5635849;179540;645634;7053;-
09571111;      Adelshofen;271767;1363;316;5673;299;127;193;413;10628;-;-;-;175379;66523;1087;9715;51;-
09571113;      Arberg, M;313105;5576;821;6098;533;-;348;595;12429;-;-;-;155137;118985;4172;8348;63;-
09571114;      Aurach;366669;6594;2314;7696;4363;-;315;708;21655;587;-;-;215974;95194;1363;9811;95;-
09571115;      Bechhofen, M;618612;12682;2890;13769;2053;1926;1441;1483;23375;-;-;-;330768;195596;9764;22501;364;-
09571122;      Bruckberg;76196;2235;80;2676;80;-;253;122;4067;-;-;-;28573;34461;376;3188;85;-
09571125;      Buch a.Wald;264415;1744;417;6030;938;-;229;7088;9447;-;-;-;154906;71565;1905;10111;35;-
09571127;      Burgoberbach;126184;8018;1204;3934;337;578;462;618;6619;-;-;-;82007;14971;1262;6069;105;-
09571128;      Burk;140949;2629;440;2161;1038;63;170;223;4884;-;-;-;44672;76562;2866;5145;96;-
09571130;      Colmberg, M;383491;3812;541;8020;937;-;440;3533;13899;-;-;-;242078;97791;2194;10169;77;-
09571132;      Dentlein a.Forst, M;180139;6581;519;4704;828;95;337;448;6768;-;-;-;62350;89643;2038;5748;80;-
09571134;      Diebach;223580;2143;242;4603;258;554;132;273;12996;-;-;285;147037;43330;830;10841;56;-
09571135;      Dietenhofen, M;639426;11617;3942;13623;2959;-;1239;1176;28586;-;-;-;349967;203347;4287;18464;219;-
09571136;      Dinkelsbühl, GKSt;751688;19903;8021;23486;2569;-;4900;6931;39967;2148;-;-;421501;179140;17256;25456;410;-
09571137;      Dombühl, M;178966;3916;1327;3492;756;-;179;329;7023;2199;-;-;94878;57272;1145;6371;79;-
09571139;      Dürrwangen, M;230327;5785;429;4511;490;658;337;1065;10042;-;-;-;94953;101273;4371;6300;113;-
09571141;      Ehingen;476185;3815;658;8604;464;310;550;859;15749;-;-;-;273966;148142;9356;13568;144;-
09571145;      Feuchtwangen, St;1372316;20730;8122;40231;4035;796;3005;2352;67440;3502;-;-;798836;361309;13549;48130;279;-
09571146;      Flachslanden, M;409382;5465;650;7656;1342;-;716;776;15497;619;348;-;190234;168658;4105;13184;132;-
09571152;      Gebsattel;191217;3830;938;4133;269;263;279;237;13951;-;-;-;134016;23929;1370;7920;82;-
09571154;      Gerolfingen;125921;1952;61;4427;384;57;161;436;5821;424;-;-;85544;14430;1824;10362;38;-
09571155;      Geslau;419717;2074;1016;9552;775;-;209;677;15454;-;-;-;281492;97699;1468;9254;47;-
09571165;      Heilsbronn, St;622482;15648;5069;14679;10007;-;1368;1629;31168;2396;-;-;319628;205124;2093;13483;190;-
09571166;      Herrieden, St;817069;15820;4791;19390;2231;-;3611;1770;34524;-;-;-;463997;241757;4520;24438;220;-
09571169;      Insingen;213181;2188;1306;4598;915;-;116;401;9568;-;-;-;153762;33132;590;6570;35;-
09571170;      Langfurth;211570;5014;526;5476;476;389;182;1173;8692;-;-;-;117171;58645;4916;8778;132;-
09571171;      Lehrberg, M;508588;6006;335;9580;2477;-;807;504;20775;1581;-;-;265136;180536;3168;17582;101;-
09571174;      Leutershausen, St;841071;11228;3498;18754;4683;-;2196;1518;31209;5296;-;-;541270;183171;8168;29529;551;-
09571175;      Lichtenau, M;413600;7734;1849;10674;2452;-;497;4875;24782;-;-;-;218074;124563;2678;15307;115;-
09571177;      Merkendorf, St;260774;5775;2345;8319;2624;-;768;497;12356;1460;59;-;186510;29143;1547;9311;60;-
09571178;      Mitteleschenbach;105125;3095;361;3184;404;-;102;282;4668;-;-;-;58483;32303;388;1817;38;-
09571179;      Mönchsroth;119230;3765;1207;3561;162;642;352;313;5075;-;-;34;61390;34905;2514;5241;69;-
09571180;      Neuendettelsau;338136;11224;1904;12072;1411;-;1050;960;19023;626;-;-;175208;100673;2064;11729;192;-
09571181;      Neusitz;137823;4499;681;4057;529;-;221;739;11666;216;-;-;92464;15203;994;6512;42;-
09571183;      Oberdachstetten;236466;3716;170;5978;549;-;258;288;9859;1777;-;-;129247;75650;1002;7928;44;-
09571188;      Ohrenbach;227370;869;269;5860;727;-;209;16;12426;-;-;-;163037;35153;759;8000;45;-
09571189;      Ornbau, St;151626;3512;696;3223;412;-;439;348;5807;-;573;-;119832;5503;3025;8203;53;-
09571190;      Petersaurach;418146;11839;1676;9490;4587;-;734;830;20481;2936;-;-;197904;153979;1862;11674;154;-
09571192;      Röckingen;109124;1770;83;2856;204;-;147;318;4460;-;-;-;82825;8350;1437;6630;44;-
09571193;      Rothenburg ob der Tauber, GKSt;416806;15272;6954;14620;830;5905;3920;996;22125;1972;-;-;281828;44701;2921;14433;329;-
09571194;      Rügland;209212;2689;698;4800;427;-;206;410;9159;-;-;-;110009;71448;1222;8096;48;-
09571196;      Sachsen b.Ansbach;209403;8399;389;5942;966;-;401;765;9365;5002;-;-;106851;59952;1403;9864;104;-
09571198;      Schillingsfürst, St;275160;5345;1839;7437;772;-;1687;565;12256;-;-;-;124788;114222;1404;4730;115;-
09571199;      Schnelldorf;514792;7535;4191;12099;1453;-;688;1297;30312;1994;-;-;242488;193653;3402;15490;190;-
09571200;      Schopfloch, M;153400;6791;1180;5714;271;-;706;318;7567;958;-;-;98582;23832;2159;5021;301;-
09571205;      Steinsfeld;318041;2300;1973;6678;864;3786;274;9;15780;487;-;-;217017;57807;1275;9728;63;-
09571208;      Unterschwaningen;185781;1797;163;4189;441;96;1813;798;6772;832;-;-;99301;60308;3798;5427;46;-
09571214;      Wassertrüdingen, St;535806;11118;2665;13458;1407;-;1411;1506;20153;1406;172;684;321400;140391;3980;15811;244;-
09571216;      Weidenbach, M;217113;4884;207;7116;432;-;305;501;10108;714;-;-;141432;43170;2223;5949;72;-
09571217;      Weihenzell;452273;6223;957;9494;940;-;666;611;16845;693;-;-;239926;158322;2080;15415;101;-
09571218;      Weiltingen, M;240212;2629;252;6241;418;-;554;324;9535;-;-;-;151041;58638;2345;8152;83;-
09571222;      Wettringen;214246;2443;326;3248;243;542;53;386;7509;-;-;-;99762;92999;982;5713;40;-
09571223;      Wieseth;205859;2762;676;6473;244;160;180;645;7443;-;-;-;126820;48493;2485;9401;77;-
09571224;      Wilburgstetten;252839;5279;7003;5107;814;967;295;562;10860;1893;-;685;103276;98621;8631;8784;62;-
09571225;      Windelsbach;385031;1953;164;6047;633;-;202;300;14847;282;-;-;168003;180364;2753;9436;47;-
09571226;      Windsbach, St;681095;11824;2862;15831;989;-;1092;735;30338;162;-;-;340684;253601;4042;18775;160;-
09571227;      Wittelshofen;242294;2242;136;6905;392;-;319;232;10275;7;-;-;177187;34677;1829;8000;93;-
09571228;      Wörnitz;244632;3328;2660;7970;1386;-;209;495;16450;175;-;-;171552;31273;1107;7982;45;-
09571229;      Wolframs-Eschenbach, St;254656;5619;1072;6089;2339;375;443;420;11096;-;-;-;145954;74051;1084;6016;98;-
09571444;      Gemeindefreie Gebiete;18168;-;-;-;-;-;-;-;326;-;-;-;-;17716;102;24;-;-
09572;    Erlangen-Höchstadt (Lkr);5646550;242464;30498;133687;18918;3692;22571;29638;283939;8235;329;988;2127579;2373731;207113;158830;4338;-
09572111;      Adelsdorf;316673;13970;2353;10651;915;82;1246;1726;15287;473;-;-;139054;92765;24040;13829;282;-
09572114;      Aurachtal;184014;6342;447;3746;548;-;479;484;8058;-;-;-;107380;47838;4519;4059;114;-
09572115;      Baiersdorf, St;117998;11395;1731;4698;418;-;1804;677;10071;1002;-;-;58568;16822;4688;5930;194;-
09572119;      Bubenreuth;41443;7391;199;1985;61;-;286;365;3809;472;-;-;11121;14054;820;668;212;-
09572120;      Buckenhof;13899;4741;14;774;169;-;311;78;1438;-;-;-;2589;3041;232;421;91;-
09572121;      Eckental, M;297495;26722;3128;11202;811;-;1462;3002;18013;824;79;3;149610;70022;3650;8567;400;-
09572126;      Gremsdorf;129635;2921;1279;2930;252;590;279;450;8946;200;-;-;67321;20538;16912;6965;52;-
09572127;      Großenseebach;72025;4300;195;1312;161;-;197;415;3190;-;-;-;25359;32190;2621;1995;90;-
09572130;      Hemhofen;67599;9926;922;3103;348;-;506;967;4621;387;-;-;21462;19225;3172;2639;321;-
09572131;      Heroldsberg, M;110989;14888;1522;4558;423;945;1474;1014;8019;666;-;44;59644;14389;594;2552;257;-
09572132;      Herzogenaurach, St;476194;34556;6573;19786;2259;-;5372;9635;26032;1029;-;-;219122;125041;9600;16689;500;-
09572133;      Heßdorf;247806;6663;1177;4982;759;330;654;476;14024;-;250;-;100069;82866;24674;10831;51;-
09572135;      Höchstadt a.d.Aisch, St;708716;27142;3443;17223;3001;700;1689;1993;39027;37;-;-;270426;280461;39382;23636;556;-
09572137;      Kalchreuth;108604;5291;440;3588;250;559;909;785;4926;605;-;-;66873;21148;1326;1802;102;-
09572139;      Lonnerstadt, M;227218;3785;224;5020;709;281;295;514;9142;-;-;-;119516;79224;2803;5581;124;-
09572141;      Marloffstein;66182;3966;-;1845;65;-;270;286;2957;-;-;-;39750;14819;1032;1154;38;-
09572142;      Möhrendorf;131770;8853;329;3287;302;205;457;634;6811;460;-;628;48089;48934;8022;4668;91;-
09572143;      Mühlhausen, M;165939;3100;578;4403;920;-;299;584;9332;423;-;-;93886;45952;2206;4114;142;-
09572147;      Oberreichenbach;48304;2598;374;1470;52;-;128;20;2332;-;-;-;18562;18723;2786;1198;61;-
09572149;      Röttenbach;77552;10261;305;3533;403;-;571;477;3917;-;-;-;21890;27113;5834;3184;64;-
09572154;      Spardorf;32245;3600;-;1371;53;-;193;383;1473;-;-;-;14357;9476;76;1115;148;-
09572158;      Uttenreuth;59516;9638;289;2296;115;-;965;728;3705;-;-;-;31146;8672;717;1132;113;-
09572159;      Vestenbergsgreuth, M;318507;3171;1628;6846;3785;-;303;793;13183;-;-;-;151137;129099;2803;5701;58;-
09572160;      Wachenroth, M;231675;4451;2382;4773;1120;-;485;540;14211;326;-;-;118807;74262;4297;5959;62;-
09572164;      Weisendorf, M;367585;12689;966;8115;625;-;1712;431;14800;-;-;-;168913;115538;29838;13743;215;-
09572444;      Gemeindefreie Gebiete;1026967;104;-;190;394;-;225;2181;36615;1331;-;313;2928;961519;10469;10698;-;-
09573;    Fürth (Lkr);3075556;186725;27560;89552;17669;2185;19403;19340;160196;11783;-;104;1645867;787950;27386;76634;3202;-
09573111;      Ammerndorf, M;50574;3654;365;1157;824;-;499;493;3206;-;-;-;26284;10792;841;2329;130;-
09573114;      Cadolzburg, M;454199;20395;4095;13052;1778;-;4303;1450;18353;719;-;-;234922;142287;3255;9413;177;-
09573115;      Großhabersdorf;355093;8068;1031;8401;1357;-;1032;699;12761;-;-;-;217060;95903;2221;6442;118;-
09573120;      Langenzenn, St;463345;19331;7074;12237;2594;2185;2475;2624;26439;1944;-;-;227250;139602;6111;13142;337;-
09573122;      Oberasbach, St;120953;25570;1458;5808;372;-;1570;1613;10413;1334;-;-;44863;14014;749;12854;335;-
09573123;      Obermichelbach;92801;8225;581;2591;334;-;230;413;5229;-;-;-;59888;13267;472;1511;60;-
09573124;      Puschendorf;33945;3934;164;1932;234;-;136;2211;2045;528;-;-;14089;7755;100;694;123;-
09573125;      Roßtal, M;443785;18893;2508;11589;3603;-;1655;1527;19293;3235;-;-;248919;126079;1023;5144;317;-
09573126;      Seukendorf;84971;5492;234;2287;675;-;202;442;5821;179;-;-;45978;21351;579;1683;48;-
09573127;      Stein, St;195121;15933;1568;7933;114;-;2286;1001;12566;152;-;-;113424;35996;885;2919;344;-
09573129;      Tuchenbach;64962;3157;493;1144;147;-;42;220;2660;-;-;-;42309;12889;710;1076;115;-
09573130;      Veitsbronn;161653;10812;1584;5018;2367;-;413;882;8535;2162;-;-;93395;30861;1496;3902;226;-
09573133;      Wilhermsdorf, M;266381;8980;1835;7810;689;-;675;828;12446;320;-;-;164717;52763;7066;8078;174;-
09573134;      Zirndorf, St;287773;34281;4570;8593;2581;-;3885;4937;20429;1210;-;104;112769;84391;1878;7447;698;-
09574;    Nürnberger Land (Lkr);7995667;311483;62382;177569;14746;33065;30677;31432;394041;35190;1597;-;2522640;4151211;58872;165885;4877;-
09574111;      Alfeld;179543;2387;178;3750;394;-;144;300;6642;-;-;-;79055;77491;287;8832;83;-
09574112;      Altdorf b.Nürnberg, St;486272;28993;4225;16481;2149;-;2484;2175;35690;1611;-;-;217278;158822;2965;12982;417;-
09574117;      Burgthann;392104;27992;1853;11191;315;2;1446;1685;17650;1607;23;-;152044;163787;3252;8935;322;-
09574120;      Engelthal;136186;2261;134;3621;296;-;329;237;4837;-;-;-;63619;58184;579;2071;18;-
09574123;      Feucht, M;98050;17995;3778;6084;598;-;2111;1956;8823;1940;-;-;6846;40710;906;5934;369;-
09574128;      Happurg;425917;8457;697;7620;827;-;2284;803;15668;518;-;-;159107;211088;5837;12910;101;-
09574129;      Hartenstein;247530;2872;3598;3520;313;3689;99;370;9018;1575;66;-;70788;147308;1415;2878;21;-
09574131;      Henfenfeld;66445;3902;327;2005;126;-;661;294;3588;857;-;-;30704;22366;783;768;64;-
09574132;      Hersbruck, St;229079;21749;4709;8861;634;-;4433;1739;13886;2341;-;-;76855;87244;2123;4224;281;-
09574135;      Kirchensittenbach;431831;5122;258;7980;403;-;180;379;13854;-;-;-;180648;219409;1025;2450;123;-
09574138;      Lauf a.d.Pegnitz, St;598061;39118;6916;20558;1270;263;4546;3406;35891;2113;124;-;232765;231236;6140;13123;592;-
09574139;      Leinburg;294392;13435;1275;9433;328;1199;761;2263;11223;-;-;-;139994;106591;2531;5184;175;-
09574140;      Neuhaus a.d.Pegnitz, M;233132;6924;2283;4993;320;181;319;317;9009;3062;779;-;113278;85028;3190;3391;58;-
09574141;      Neunkirchen a.Sand;141354;8445;4070;3804;2130;1101;445;1142;8844;1659;67;-;49121;56273;1620;2485;148;-
09574145;      Offenhausen;225046;3551;850;5137;587;-;854;369;8175;-;17;-;103804;96728;823;4085;66;-
09574146;      Ottensoos;100164;4018;1187;2026;95;-;368;399;3965;983;103;-;43035;40073;1209;2643;60;-
09574147;      Pommelsbrunn;500372;14622;1572;9554;472;3494;1117;1321;19675;3911;224;-;176786;259609;2128;5783;104;-
09574150;      Reichenschwand;68387;4957;691;2129;60;-;525;339;3524;941;194;-;26060;25872;1213;1816;66;-
09574152;      Röthenbach a.d.Pegnitz, St;142874;13887;15457;5180;563;1497;1465;2082;10262;890;-;-;19817;66240;1952;3351;231;-
09574154;      Rückersdorf;35702;11526;217;2165;33;-;485;496;3601;1299;-;-;8561;5542;489;1050;238;-
09574155;      Schnaittach, M;493493;14708;1303;12740;719;9383;862;1791;30815;966;-;-;186205;212095;5059;16372;475;-
09574156;      Schwaig b.Nürnberg;58984;15014;3148;3567;225;-;336;1044;7130;1436;-;-;11128;11974;937;2613;432;-
09574157;      Schwarzenbruck;222505;15346;1852;7487;238;4999;512;775;11864;945;-;-;41578;126555;3418;6726;210;-
09574158;      Simmelsdorf;408665;8181;737;7681;193;2339;727;866;18660;314;-;-;147857;213362;1055;6609;84;-
09574160;      Velden, St;213162;3185;853;3465;16;-;148;3842;7992;293;-;-;71805;118131;480;2918;34;-
09574161;      Vorra;220839;4212;80;3632;267;-;699;293;7210;2272;-;-;77126;121631;1536;1832;49;-
09574164;      Winkelhaid;64468;8611;128;2459;204;-;693;458;5132;382;-;-;27643;16571;459;1672;56;-
09574444;      Gemeindefreie Gebiete;1281110;13;6;446;971;4918;1644;291;61413;3275;-;-;9133;1171291;5461;22248;-;-
09575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);12675592;184648;60516;275593;47196;13257;25959;29819;581778;37652;-;35;7248946;3711085;93000;361689;4419;-
