GENESIS-Tabelle: Temporär
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;
Nutzung (6)/(10)/(17), Jahr;;;;;;;;;;;;;;;;;;;
(von 2011 bis 2015);;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;
31.12.2014;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
09275120;      Eging a.See, M;236584;10680;1962;8653;1726;5009;752;1782;13035;-;173;-;95785;89376;3701;3812;138;-
09275121;      Fürstenstein;192949;10032;2193;6262;342;5684;72;642;10575;-;-;-;65981;84489;1843;4674;160;-
09275122;      Fürstenzell, M;793500;19001;3817;24990;2319;8577;800;8541;27862;1978;-;-;468807;217324;3405;5624;455;-
09275124;      Bad Griesbach i.Rottal, St;701569;21218;621;25520;1070;-;2591;10552;31804;-;-;-;438616;160296;4478;4593;210;-
09275125;      Haarbach;477102;7372;326;13618;1569;121;385;15327;13901;-;118;5;279382;140647;2303;1944;84;-
09275126;      Hauzenberg, St;828213;31401;7613;22282;1743;6862;1249;2454;37817;2179;55;-;307063;394893;5444;6852;306;-
09275127;      Hofkirchen, M;327010;10317;1767;10098;1359;-;202;745;15986;-;-;-;167839;104318;9903;4299;177;-
09275128;      Hutthurm, M;372201;15638;3319;12404;1393;-;313;613;21315;2734;-;-;193029;111908;6647;2607;281;-
09275130;      Kirchham;184757;4957;2849;5953;141;1378;412;4863;8370;-;-;-;129999;21918;2644;1197;76;-
09275131;      Kößlarn, M;254908;4681;229;6169;867;223;13;274;7344;-;-;-;137094;96826;672;449;67;-
09275132;      Malching;252433;3178;103;6353;219;2041;328;297;10561;-;-;-;167613;56547;4386;782;25;-
09275133;      Neuburg a.Inn;417522;11877;2450;10963;1087;-;340;413;20377;1477;-;-;175409;181120;9832;2009;168;-
09275134;      Neuhaus a.Inn;310720;7806;1384;10345;1492;480;343;481;18707;-;-;-;205605;32504;27115;4344;114;-
09275135;      Neukirchen vorm Wald;243002;7577;963;7829;940;23;153;493;18001;-;26;-;133105;69821;1645;2388;38;-
09275137;      Obernzell, M;182025;8428;1969;5656;569;-;300;508;9763;2430;-;-;58016;77538;14850;1948;50;-
09275138;      Ortenburg, M;607356;21786;4110;20959;1151;14236;326;3385;27638;353;54;-;383799;117067;3933;8276;283;-
09275141;      Pocking, St;688780;30674;7598;27056;6394;5739;2295;2675;30421;1384;-;-;493194;53473;20006;7511;360;-
09275143;      Rotthalmünster, M;445220;12411;4051;14870;737;-;332;11210;15035;1148;-;-;330895;48496;3112;2741;182;-
09275144;      Ruderting;129599;8297;510;4516;199;-;142;423;8155;506;-;-;65284;37696;1210;2621;40;-
09275145;      Ruhstorf a.d.Rott, M;514646;19042;3869;17604;2133;-;103;779;24928;1045;-;-;385137;46821;8375;4544;266;-
09275146;      Salzweg;319304;16684;2496;8931;365;2451;473;494;13920;-;-;-;151525;113159;5545;3103;158;-
09275148;      Sonnen;164873;3534;548;5605;705;2348;153;282;6696;526;-;-;78342;64160;506;1420;48;-
09275149;      Tettenweis;286889;4348;367;8889;120;-;169;267;10922;-;-;-;231545;24242;4264;1709;47;-
09275150;      Thyrnau;337170;11338;2163;10488;1215;-;212;4978;12820;1409;-;-;156880;125851;6988;2690;138;-
09275151;      Tiefenbach;497158;17621;1321;15771;780;2820;293;1608;25721;1761;52;-;239442;176571;8125;5066;206;-
09275152;      Tittling, M;207836;11520;3314;8237;660;1409;191;1075;13002;-;-;-;95952;65674;2758;3883;161;-
09275153;      Untergriesbach, M;735973;13376;2039;18411;3097;-;394;1313;30761;73;30;-;301127;347830;13210;4159;153;-
09275154;      Vilshofen an der Donau, St;863277;40734;10308;31689;4507;2136;2538;2533;39781;6177;80;-;445719;221593;42341;12718;423;-
09275156;      Wegscheid, M;806824;12585;2281;21132;1543;-;583;1579;33298;119;-;68;347045;375808;6052;4550;181;-
09275159;      Windorf, M;569230;12228;530;15784;1062;97;178;865;29837;-;128;-;298969;191558;13374;4426;194;-
09275160;      Witzmannsberg;187411;4316;242;5474;158;-;14;75;8344;-;14;-;106411;59932;950;1481;-;-
09276;    Regen (Lkr);9749161;195895;37975;182395;10290;12155;6479;32434;305121;22995;1386;2224;2490268;6232883;80350;133712;2599;-
09276111;      Achslach;300583;2369;902;4530;192;-;47;558;7949;-;-;-;66129;214643;854;2384;26;-
09276113;      Arnbruck;378973;5354;846;6796;285;-;29;559;10296;348;113;-;97467;252292;1002;3516;70;-
09276115;      Bayerisch Eisenstein;473265;4146;722;2832;464;-;273;3962;14118;2692;-;-;9697;425812;4049;4032;466;-
09276116;      Bischofsmais;463037;8874;1200;7382;439;378;1541;3431;13537;-;83;16;118779;296205;1820;9258;94;-
09276117;      Bodenmais, M;452571;7007;1751;8899;370;-;483;1493;15043;730;51;134;40572;368124;1927;5923;64;-
09276118;      Böbrach;275567;4360;99;4047;142;-;122;319;10257;-;94;80;58407;194052;1196;2312;80;-
09276120;      Drachselsried;417162;7396;1000;7257;259;276;29;1096;13846;-;-;-;78609;302120;1881;3300;93;-
09276121;      Frauenau;601260;8238;1223;3616;1076;-;117;886;12474;1947;140;-;46409;504763;12842;7459;70;-
09276122;      Geiersthal;223699;5982;923;5621;497;536;271;559;9468;1492;-;-;77608;115645;2823;2274;-;-
09276123;      Gotteszell;92225;3296;565;2245;158;-;26;209;2977;-;-;-;28113;53021;317;1261;37;-
09276126;      Kirchberg i.Wald;488014;10377;1158;12159;228;496;225;831;14604;-;-;-;229515;208253;1670;8405;93;-
09276127;      Kirchdorf i.Wald;305661;7042;621;3868;122;642;169;619;9628;-;-;-;111125;165231;1089;5452;53;-
09276128;      Kollnburg;595083;6220;3056;14329;303;20;150;406;18782;-;-;-;261244;285521;1679;3333;40;-
09276129;      Langdorf;343668;4747;485;4799;470;-;54;448;9966;2436;-;-;61269;251656;2602;4679;57;-
09276130;      Lindberg;1088534;8592;408;4589;211;1048;710;7898;18742;896;364;1868;50365;971822;5287;15659;75;-
09276134;      Patersdorf;170393;5074;1066;4102;104;3962;61;213;6775;384;24;-;72931;72367;1417;1864;49;-
09276135;      Prackenbach;400762;7458;1233;9761;311;674;91;1071;11904;-;-;-;158329;203227;2456;4178;69;-
09276138;      Regen, St;651171;24754;6037;21541;2030;576;568;1651;28929;4198;-;126;250724;283952;8855;16937;293;-
09276139;      Rinchnach;402165;8570;1026;7263;231;835;172;731;13276;-;212;-;153781;210066;1932;3969;101;-
09276142;      Ruhmannsfelden, M;58055;4018;969;3303;228;935;-;480;3138;244;305;-;31193;11258;739;1134;111;-
09276143;      Teisnach, M;257704;6984;2713;5477;355;890;105;506;9997;107;-;-;80087;139789;5796;4740;158;-
09276144;      Viechtach, St;624834;18243;5469;20249;645;517;494;1735;22909;739;-;-;204532;325682;14155;9218;247;-
09276146;      Zachenberg;273089;6107;573;6002;546;360;78;46;7740;3258;-;-;117469;128463;505;1942;-;-
09276148;      Zwiesel, St;411686;20687;3930;11728;624;10;664;2727;18766;3524;-;-;85914;248919;3457;10483;253;-
09277;    Rottal-Inn (Lkr);12814177;288569;63180;376812;30314;15907;7685;39463;472521;15790;531;71;7896819;3308098;131041;163803;3573;-
09277111;      Arnstorf, M;804308;12641;5536;23100;1278;1294;639;754;25531;-;-;-;494162;229089;4146;5992;146;-
09277112;      Bayerbach;194277;4311;434;5897;261;-;98;5038;6240;755;-;-;144770;21352;2471;2611;39;-
09277113;      Bad Birnbach, M;688451;15039;1744;20000;1338;-;1379;8262;25687;657;-;-;384401;213342;6811;9609;182;-
09277114;      Dietersburg;550547;8624;1899;15881;2667;57;169;905;19511;-;-;-;324473;170583;1794;3788;196;-
09277116;      Eggenfelden, St;443417;25351;8011;20006;1151;398;725;1399;25786;2588;-;-;251108;93468;5331;7831;264;-
09277117;      Egglham;368319;8650;1039;8924;436;323;53;469;11116;-;-;-;252807;78474;794;5124;110;-
09277118;      Ering;395649;5669;560;7783;1238;561;227;474;11569;16;-;-;211573;120568;21708;13636;67;-
09277119;      Falkenberg;665165;10593;5051;19909;1187;1390;105;711;29357;-;-;-;432763;152782;2135;9075;107;-
09277121;      Gangkofen, M;1087508;15952;2608;30600;2138;1613;120;931;42594;3497;14;-;734656;239536;3497;9497;255;-
09277122;      Geratskirchen;128998;1668;301;4092;63;9;39;262;3767;-;-;-;96167;21633;239;739;19;-
09277124;      Hebertsfelden;498914;8954;2629;17357;1983;1783;64;2342;16290;778;-;-;340622;96390;3864;5679;179;-
09277126;      Johanniskirchen;405907;6775;984;11478;419;-;22;594;11434;-;-;-;232395;136567;1761;3341;137;-
09277127;      Julbach;112941;7805;1334;2235;235;384;83;263;5707;880;-;-;49240;42678;458;1606;33;-
09277128;      Kirchdorf a.Inn;316457;15822;2020;6183;1220;1680;310;1183;17757;1352;517;-;119582;111730;26751;10211;139;-
09277131;      Malgersdorf;114908;3255;1415;3680;1855;-;17;281;5720;-;-;-;70258;26022;658;1732;15;-
09277133;      Massing, M;360899;9294;3399;10727;842;915;150;795;11773;874;-;-;258872;57662;2491;2977;128;-
09277134;      Mitterskirchen;246656;4467;608;6737;309;208;129;513;9928;-;-;64;160966;58763;737;3132;95;-
09277138;      Pfarrkirchen, St;523496;26126;5245;23187;2112;548;1659;2088;25974;1020;-;7;280720;140277;5143;9060;330;-
09277139;      Postmünster;435134;4621;110;13817;307;21;78;4078;15498;1071;-;-;291139;90095;8602;5602;95;-
09277140;      Reut;307478;4892;563;7631;640;758;85;391;9485;-;-;-;195121;84157;649;3063;43;-
09277141;      Rimbach;229154;2315;298;6122;548;78;-;241;9028;-;-;-;157394;51110;447;1540;33;-
09277142;      Roßbach;481691;7946;2588;13086;562;364;32;503;15842;-;-;-;294756;135052;3938;6971;51;-
09277144;      Schönau;361205;4589;668;9908;305;-;8;1410;11479;-;-;-;202252;125485;907;4124;70;-
09277145;      Simbach a.Inn, St;473129;21580;3647;14222;1283;238;897;2167;18402;1164;-;-;213942;172552;11039;11718;278;-
09277147;      Stubenberg;181815;4256;250;4992;496;-;36;323;5011;-;-;-;107255;51587;5128;2421;60;-
09277148;      Tann, M;375661;9137;1640;10870;1002;421;126;480;12216;-;-;-;250910;83722;1204;3856;77;-
09277149;      Triftern, M;622598;13322;1824;17298;2137;442;162;545;21559;499;-;-;386134;170798;2985;4733;160;-
09277151;      Unterdietfurt;275325;5224;1179;7709;329;316;99;519;10651;639;-;-;188188;55878;1888;2620;86;-
09277152;      Wittibreut;383268;4887;1292;9609;423;-;19;438;10532;-;-;-;248237;103880;936;2953;62;-
09277153;      Wurmannsquick, M;491759;8104;1391;15725;942;435;80;570;17328;-;-;-;340728;101225;1295;3848;88;-
09277154;      Zeilarn;289143;6700;2913;8047;608;1671;75;534;9749;-;-;-;181228;71641;1234;4714;29;-
09278;    Straubing-Bogen (Lkr);12019368;226594;42573;338248;45753;19401;13974;32300;503864;14321;221;-;7044416;3312622;201288;220745;3048;-
09278112;      Aholfing;214038;4136;167;4520;521;67;494;373;7980;-;-;-;160159;18385;8103;9074;59;-
09278113;      Aiterhofen;430913;6909;2337;9229;4665;-;302;7327;19708;814;-;-;332176;24679;13854;8895;18;-
09278116;      Ascha;195375;3493;374;6032;602;1149;143;402;8773;-;-;-;92701;77039;1075;3515;77;-
09278117;      Atting;149237;3812;1079;2589;1717;594;451;185;7659;3058;-;-;106922;4710;10598;5796;67;-
09278118;      Bogen, St;497521;17704;8044;24793;3200;2736;1033;1552;31634;163;-;-;293742;92115;6159;14426;220;-
09278120;      Falkenfels;114914;2891;188;4428;191;-;58;172;4150;-;-;-;43636;57412;303;1454;31;-
09278121;      Feldkirchen;226626;3412;48;13434;383;567;379;356;8084;264;-;-;191720;4754;513;2681;31;-
09278123;      Geiselhöring, St;998477;15579;2426;22312;1519;154;818;1756;35387;1857;-;-;650933;248232;4087;13255;162;-
09278129;      Haibach;323728;5566;220;10053;393;-;90;476;14019;-;-;-;128681;159220;1095;3824;91;-
09278134;      Haselbach;184405;5342;363;6102;70;-;48;330;6865;-;-;-;96867;64637;1023;2660;98;-
09278139;      Hunderdorf;222129;7601;1241;9704;155;450;240;377;11492;-;-;-;128556;57381;1444;3382;106;-
09278140;      Irlbach;158278;2994;403;3225;1018;-;86;302;5079;122;-;-;85495;47552;7726;4250;26;-
09278141;      Kirchroth;428104;8505;1181;11082;730;309;304;4151;23773;-;-;-;241314;70126;40128;26440;61;-
09278143;      Konzell;267531;5463;1438;9197;227;-;82;381;12156;-;-;-;123517;108479;1180;5327;84;-
09278144;      Laberweinting;761922;8398;971;17580;2134;569;297;755;27123;725;-;-;445370;243895;3034;10909;162;-
09278146;      Leiblfing;784121;8467;2119;19961;1750;458;456;736;30592;-;-;-;531893;171793;1881;13931;84;-
09278147;      Loitzendorf;120298;1406;17;3705;126;-;26;175;6054;-;-;-;65392;42049;333;1015;-;-
09278148;      Mallersdorf-Pfaffenberg, M;725907;15368;2416;18802;5162;3434;815;1533;28262;4329;-;-;444320;186079;2965;12081;341;-
09278149;      Mariaposching;196334;3093;499;6276;148;1761;93;222;6307;12;-;-;128731;22352;19582;7245;13;-
09278151;      Mitterfels, M;142347;6210;519;5702;160;-;129;767;5655;-;-;-;65911;54765;583;1895;51;-
09278154;      Neukirchen;244610;4001;507;7084;213;-;280;248;9536;-;-;-;107265;112069;1056;2261;90;-
09278159;      Niederwinkling;256475;5402;4152;8849;1036;-;307;295;12060;-;-;-;183106;21341;14469;5372;86;-
09278167;      Oberschneiding;607666;6369;812;14145;1014;494;269;386;24429;-;-;-;485821;67074;1521;5247;85;-
09278170;      Parkstetten;195056;7522;847;5362;332;1128;256;1814;10653;-;-;-;113616;12886;32017;8537;86;-
09278171;      Perasdorf;160410;1250;41;4433;24;-;-;12;5257;-;-;-;63007;84178;542;1627;39;-
09278172;      Perkam;142254;4173;365;3332;1579;324;197;317;5931;1469;-;-;101274;19128;1171;2897;97;-
09278177;      Rain;142877;6192;818;4274;353;262;533;293;7437;177;-;-;86723;29034;2785;3950;46;-
09278178;      Rattenberg;302194;4650;584;8453;641;1707;162;500;12831;-;-;-;129516;138198;1260;3591;101;-
09278179;      Rattiszell;221855;3790;598;7710;234;-;115;96;10464;-;-;-;122048;72469;951;3330;50;-
09278182;      Salching;220015;5870;1841;5748;2315;218;431;459;8454;-;-;-;182139;9381;632;2474;53;-
09278184;      Sankt Englmar;368632;4879;117;8072;156;-;1770;1634;12196;-;-;-;72565;261366;993;4793;91;-
09278187;      Schwarzach, M;332184;5755;1086;11248;348;1522;198;462;9927;-;-;-;144988;152708;1008;2836;98;-
09278189;      Stallwang;205931;4021;271;7003;317;-;59;337;11485;-;-;-;117777;60821;1496;2310;34;-
09278190;      Steinach;231434;7476;1961;6105;658;1498;1868;1734;17120;-;-;-;108852;71171;6639;6289;63;-
09278192;      Straßkirchen;383928;7439;1844;8012;11083;-;559;589;13681;1331;-;-;319403;14999;1436;3441;111;-
09278197;      Wiesenfelden;781919;8455;586;17039;552;-;561;743;27826;-;221;-;308225;401345;7471;8784;111;-
09278198;      Windberg;79723;3001;93;2653;27;-;65;53;3825;-;-;-;40055;28800;175;951;25;-
09279;    Dingolfing-Landau (Lkr);8777888;215836;68857;247073;29635;18862;11213;26181;387428;8932;2558;-;5515217;1888709;148584;206074;2729;-
09279112;      Dingolfing, St;440074;33063;30578;18158;3127;-;3383;3042;28647;2026;8;-;213135;75531;15692;13185;499;-
09279113;      Eichendorf, M;981825;16902;2560;26442;5304;2098;1557;1423;37242;-;102;-;668041;188897;10886;20094;277;-
09279115;      Frontenhausen, M;304281;9795;1968;9064;255;741;334;986;13594;47;210;-;177019;82346;2445;5377;100;-
09279116;      Gottfrieding;270663;5614;297;5605;230;1696;393;416;13439;488;-;-;154743;71769;6315;9607;51;-
09279122;      Landau a.d.Isar, St;844082;28176;6111;30414;1682;3746;991;5172;41535;905;20;-;537582;145563;19756;22113;316;-
09279124;      Loiching;389171;9428;811;12826;434;681;131;716;16806;373;-;-;232342;100867;5898;7799;59;-
09279125;      Mamming;414836;7889;3542;9914;823;1476;1057;855;16276;1044;-;-;238867;97340;23372;12312;69;-
09279126;      Marklkofen;407123;9965;6288;10223;1190;2067;150;1196;17040;1110;2203;-;230295;107414;9321;8414;247;-
09279127;      Mengkofen;847498;14315;2477;23130;5446;1187;539;756;30863;-;-;-;521766;229343;1934;15544;198;-
09279128;      Moosthenning;704274;13217;4580;13934;1216;1140;187;1091;27453;-;-;-;465373;152250;2183;21565;85;-
09279130;      Niederviehbach;296286;6704;1279;7016;934;148;375;517;12174;614;-;-;161648;85060;10486;9223;108;-
09279132;      Pilsting, M;711811;17564;2154;17694;4235;786;338;1235;37913;858;-;-;488940;101625;16893;21369;207;-
09279134;      Reisbach, M;942052;18392;1644;27023;885;916;656;7318;40963;14;15;-;537240;283190;8042;15563;191;-
09279135;      Simbach, M;512181;8709;2183;16603;641;815;493;255;20465;-;-;-;313359;135953;1511;11046;148;-
09279137;      Wallersdorf, M;711731;16103;2385;19027;3233;1365;629;1203;33018;1453;-;-;574867;31561;13850;12863;174;-
093;  Oberpfalz;96901891;2225587;506517;2406001;209580;231972;165002;300130;4346133;192115;34765;2944;40364412;41152190;1514090;3217064;33389;-
09361;    Amberg (Krfr.St);501375;57988;18364;33687;3582;146;7131;3331;43378;2385;-;-;200864;109631;3493;16063;1332;-
09362;    Regensburg (Krfr.St);806978;126722;59608;87444;7369;14505;42086;11996;95265;15328;-;-;236314;59704;26612;20821;3204;-
09363;    Weiden i.d.OPf. (Krfr.St);705458;55002;20120;48445;3011;703;11233;5266;56007;5859;55;-;242215;219995;7832;28212;1503;-
09371;    Amberg-Sulzbach (Lkr);12557488;231648;45491;253885;27716;57066;11352;36384;549391;21694;174;94;4975087;6021441;111025;211751;3289;-
09371111;      Ammerthal;81388;5479;423;2356;217;-;24;337;3665;-;-;-;34688;32490;254;1380;75;-
09371113;      Auerbach i.d.OPf., St;782574;19187;4016;15900;1591;492;1132;1620;33516;538;-;-;311724;367342;8285;16959;272;-
09371116;      Birgland;624179;5041;250;9305;528;-;128;461;29352;-;-;-;262875;308843;106;7230;60;-
09371118;      Ebermannsdorf;453928;5257;2482;5141;776;510;48;225;24611;954;-;-;110131;285465;6522;11754;52;-
09371119;      Edelsfeld;347172;3537;1525;7473;705;-;47;780;15466;562;-;-;187388;124273;1359;3986;71;-
09371120;      Ensdorf;414633;5446;126;6818;527;1934;60;353;14712;-;-;-;179324;197820;2112;5300;101;-
09371121;      Freihung, M;463608;7228;1516;7310;1767;2360;320;606;17874;1081;-;-;176776;224173;12002;10487;108;-
09371122;      Freudenberg;820225;9653;1040;12018;607;533;372;784;32518;592;-;-;328218;408721;13708;11395;66;-
09371123;      Gebenbach;181328;1798;178;3019;259;4972;64;303;9460;609;-;-;104048;52939;2089;1559;31;-
09371126;      Hahnbach, M;673820;12159;1464;14219;2965;5036;585;1234;33839;1120;174;-;348792;228841;12453;10849;90;-
09371127;      Hirschau, St;749353;13374;4961;11280;1329;17543;1084;2923;30391;570;-;-;300095;337420;14236;13980;167;-
09371128;      Hirschbach;310060;2724;273;5426;733;-;124;1799;9143;-;-;-;105732;180060;836;3171;39;-
09371129;      Hohenburg, M;392773;4613;449;7009;1201;-;62;189;14421;-;-;-;157070;193101;2527;12004;127;-
09371131;      Illschwang;542120;4560;551;8607;656;1022;165;520;28726;26;-;94;210559;280610;291;5647;86;-
09371132;      Kastl, M;648703;5573;446;9290;458;-;33;649;24718;-;-;-;267142;326768;1874;11683;69;-
09371135;      Königstein, M;351252;3632;57;6046;595;-;139;4184;13100;-;-;-;134140;184898;856;3570;35;-
09371136;      Kümmersbruck;463655;19651;3278;14407;2233;1600;940;2246;25174;851;-;-;152379;226097;4673;9908;218;-
09371140;      Etzelwang;216896;3458;57;3691;224;-;310;522;7414;1408;-;-;81095;114263;368;4035;51;-
09371141;      Neukirchen b.Sulzbach-Rosenberg;457542;5452;474;8863;228;-;156;518;16894;4219;-;-;199984;215492;600;4586;76;-
09371144;      Poppenricht;115819;7991;245;3103;90;-;182;631;7421;742;-;-;67556;23270;1166;3286;136;-
09371146;      Rieden, M;322939;6867;831;4820;206;3591;204;2335;12970;-;-;-;113941;170011;1664;5405;94;-
09371148;      Schmidmühlen, M;253164;5924;600;5466;378;-;182;4483;10895;-;-;-;119084;99335;2480;4289;48;-
09371150;      Schnaittenbach, St;634133;9917;2125;8384;2230;11107;438;1281;24038;163;-;-;178530;379017;6392;10378;133;-
09371151;      Sulzbach-Rosenberg, St;531141;35892;14446;18042;2389;3024;2800;2107;30979;3782;-;-;175096;229417;2884;9496;787;-
09371154;      Ursensollen;729034;8588;1828;13686;976;23;415;774;33619;-;-;-;340959;318482;438;9178;68;-
09371156;      Vilseck, St;646771;15562;1710;39399;3763;2486;1261;4036;32032;3840;-;-;279045;238836;10352;14238;211;-
09371157;      Weigendorf;125841;3085;140;2763;85;833;77;403;5836;637;-;-;47344;58875;440;5305;18;-
09371444;      Gemeindefreie Gebiete;223437;-;-;44;-;-;-;81;6607;-;-;-;1372;214582;58;693;-;-
09372;    Cham (Lkr);15201678;356306;64006;395224;23206;9123;11404;43979;647293;22179;6044;276;6574604;6594355;166430;282698;4551;-
09372112;      Arnschwang;283160;5444;755;7646;628;-;80;438;14899;1349;572;-;159309;85101;2132;4749;58;-
09372113;      Arrach;287885;7719;546;7011;409;-;49;645;10417;486;1022;-;56700;196543;1700;4534;104;-
09372115;      Blaibach;170203;5953;581;4897;375;-;87;479;6827;745;-;-;62961;77618;6894;2691;95;-
09372116;      Cham, St;806746;41584;12614;35051;2470;874;1704;4103;50096;4017;87;-;462421;144570;20734;25961;460;-
09372117;      Chamerau;234122;7691;1262;6128;678;-;170;359;10719;846;-;-;80379;116858;3956;4938;138;-
