;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
;;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung
;;Insgesamt;Wohnen;Gewerbe, Industrie;sonstige Gebäude- und Freifläche;Betriebsfläche (ohne Abbauland);Abbauland;Grünanlage;sonstige Erholungsfläche;Straße, Weg, Platz;sonstige Verkehrsfläche;Moor;Heide;Landwirtschaftsfläche (ohne Moor, Heide);Waldfläche;Wasserfläche;Unland;Friedhof;Flächen anderer Nutzung (ohne Unland, Friedhof)
;;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar
09177119;      Forstern;153733;4845;1130;5702;136;2052;120;552;5026;235;-;-;109419;22529;573;1349;65;-
09177120;      Fraunberg;423608;6581;952;11708;537;630;261;668;15544;-;-;-;328188;51335;2746;4310;148;-
09177121;      Hohenpolding;274171;2421;540;8858;557;1987;78;206;7611;-;-;-;213659;34774;1090;2352;38;-
09177122;      Inning a.Holz;118326;2862;406;3843;67;208;8;344;4064;-;-;-;73041;30704;441;2263;75;-
09177123;      Isen, M;437798;10116;1319;13734;1175;85;445;560;12333;-;-;-;235181;158019;1561;3039;231;-
09177124;      Kirchberg;170949;1904;351;5212;110;503;118;-;4473;-;-;-;121133;34757;547;1807;34;-
09177126;      Langenpreising;275013;4785;381;6344;429;123;317;640;14090;-;-;-;210714;22321;6996;7823;50;-
09177127;      Lengdorf;339384;4478;319;11997;284;1184;119;245;9461;1096;5;-;252582;50853;2260;4424;77;-
09177130;      Moosinning;399669;10234;771;12075;359;1070;684;16409;15658;141;259;-;281221;45967;6560;8164;97;-
09177131;      Neuching;196772;4405;538;5802;551;1823;243;381;8537;-;-;-;160747;6002;4555;3118;70;-
09177133;      Oberding;647237;9565;4230;15479;2480;992;1434;1492;24590;78760;-;-;433940;35621;5065;33339;250;-
09177134;      Ottenhofen;102738;3907;141;3694;984;-;214;309;4200;1445;-;-;75421;9119;1929;1305;70;-
09177135;      Pastetten;220785;4486;269;6559;30;2170;40;114;9910;292;-;-;164137;28012;1986;2699;81;-
09177137;      Sankt Wolfgang;463212;7006;1633;15310;281;251;169;529;13388;-;-;-;291363;128984;1892;2262;144;-
09177138;      Steinkirchen;180797;2776;358;5104;140;377;-;237;5296;-;-;-;134257;29776;488;1955;33;-
09177139;      Taufkirchen (Vils);701797;16596;2811;26386;749;1061;691;2865;23141;-;-;-;496222;118696;4804;7378;397;-
09177142;      Walpertskirchen;184463;3327;177;6238;196;-;110;312;5619;1762;-;-;140377;24096;1331;844;74;-
09177143;      Wartenberg, M;178834;9021;1661;6131;82;-;1153;787;7826;-;-;-;113891;30213;4416;3565;88;-
09177144;      Wörth;210470;8298;865;6191;1441;-;609;627;8677;2163;-;-;151480;25598;2499;1906;116;-
09178;    Freising (Lkr);7998268;242659;51355;262575;25055;39171;20743;34814;351623;88943;2014;460;5072402;1569597;139670;92785;4402;-
09178113;      Allershausen;265477;9442;2111;8464;514;1293;736;864;14835;-;-;4;167635;51042;5956;2425;156;-
09178115;      Attenkirchen;161071;5849;677;5047;1473;-;535;402;6419;-;10;-;116084;22821;324;1379;51;-
09178116;      Au i.d.Hallertau, M;549829;10847;1843;17213;814;3768;361;753;19658;-;-;24;349356;139349;1233;4458;152;-
09178120;      Eching;373138;13526;11265;10833;2521;3740;4109;1495;28103;1687;-;-;252220;31960;7885;3373;421;-
09178122;      Rudelzhausen;408062;6895;470;13490;1281;1252;331;9160;12997;-;-;-;252617;105241;1267;2910;151;-
09178123;      Fahrenzhausen;376409;9804;674;9672;1723;201;194;1111;17264;-;288;17;276341;48514;6178;4280;148;-
09178124;      Freising, GKSt;885971;47946;6873;46405;2895;1678;7130;6140;54489;42427;1530;95;458965;174068;19264;14789;1277;-
09178125;      Gammelsdorf;216297;2914;1038;6002;139;6774;260;248;6911;566;100;116;147347;41980;146;1691;65;-
09178129;      Haag a.d.Amper;217114;5976;694;5201;974;1290;551;499;9038;275;86;-;136957;47253;4778;3419;123;-
09178130;      Hallbergmoos;350720;12487;3388;13342;1443;1885;513;1917;13491;37796;-;-;191062;57282;8158;7822;134;-
09178132;      Hörgertshausen;214825;3900;326;7153;234;2055;32;314;7046;-;-;-;145493;47275;363;566;68;-
09178133;      Hohenkammer;257375;4190;996;7285;1537;977;140;427;9235;-;-;-;156858;72741;1576;1358;55;-
09178136;      Kirchdorf a.d.Amper;329602;5933;835;6939;317;1345;222;428;10692;-;-;-;209282;83993;4117;5451;48;-
09178137;      Kranzberg;395073;9246;1127;9991;354;732;684;985;16250;-;-;-;232597;115969;4548;2449;141;-
09178138;      Langenbach;268933;6699;1465;7020;414;1109;330;577;10223;1016;-;-;148683;78031;7727;5546;93;-
09178140;      Marzling;205044;4719;221;5654;599;410;731;291;9757;701;-;195;141283;28478;8895;3055;55;-
09178142;      Mauern;241413;5463;57;7672;233;1041;50;718;7900;30;-;-;168334;48127;912;797;79;-
09178143;      Moosburg a.d.Isar, St;438489;26299;7929;14950;1242;4012;1654;2244;21808;2181;-;-;233976;89193;22606;10090;305;-
09178144;      Nandlstadt, M;343017;8489;741;11264;273;104;148;717;10999;-;-;-;249288;58494;513;1914;73;-
09178145;      Neufahrn b.Freising;455311;20025;5522;18301;1682;143;1347;3325;27451;1831;-;9;325503;40079;6545;3009;539;-
09178150;      Paunzhausen;127334;3636;49;3614;244;405;35;260;5245;-;-;-;84332;28945;97;445;27;-
09178155;      Wang;311870;5373;1334;9726;510;972;251;371;10028;296;-;-;199936;60552;17801;4614;106;-
09178156;      Wolfersdorf;260532;4632;394;7374;513;467;67;393;7511;-;-;-;185904;51940;389;907;41;-
09178157;      Zolling;345362;8369;1326;9963;3126;3518;332;1175;14273;137;-;-;242349;46270;8392;6038;94;-
09179;    Fürstenfeldbruck (Lkr);4347942;288285;35162;120188;18542;15754;15685;49566;207136;50864;13191;246;2432555;972455;36956;84892;6465;-
09179111;      Adelshofen;132809;3360;155;2790;193;391;151;323;4969;-;-;-;94666;23732;660;1371;48;-
09179113;      Alling;210197;6082;777;5263;273;-;133;2215;8047;-;-;-;149799;33702;1129;2626;151;-
09179114;      Althegnenberg;160885;4420;86;1415;1107;1;-;338;4264;1295;8161;-;69756;67535;455;1980;72;-
09179117;      Egenhofen;334000;7379;2152;7846;771;868;60;551;11443;124;-;-;237461;59634;2426;3215;70;-
09179118;      Eichenau;69897;17716;485;2789;42;-;1511;936;5521;292;-;-;20368;17848;546;1548;295;-
09179119;      Emmering;109470;10627;3159;2967;709;-;596;2223;5421;968;-;-;49803;26187;2430;4151;229;-
09179121;      Fürstenfeldbruck, GKSt;325243;37621;6197;17764;2085;4920;2714;4477;24600;14689;1121;31;116263;78961;4075;8227;1498;-
09179123;      Germering, GKSt;216061;36564;1873;10878;168;-;2456;3159;18498;1267;-;215;88765;45096;436;5555;1131;-
09179125;      Grafrath;144309;10204;434;2860;214;79;105;923;5504;669;-;-;42733;70353;1246;8887;98;-
09179126;      Gröbenzell;63574;32322;1663;3765;28;-;866;1579;6871;1584;-;-;10796;1136;415;2098;451;-
09179128;      Hattenhofen;71730;2960;77;1862;371;-;196;254;2840;1374;-;-;47350;12551;168;1682;45;-
09179130;      Jesenwang;152979;2876;600;2371;698;2371;61;296;5978;628;-;-;84097;50744;341;1876;42;-
09179131;      Kottgeisering;82107;4734;17;1254;79;-;1;279;2856;936;3644;-;47467;18363;685;1748;44;-
09179132;      Landsberied;105357;2572;295;1656;69;3883;18;518;3810;-;-;-;50353;41055;39;1045;44;-
09179134;      Maisach;534379;20711;5013;13924;2437;208;723;14620;21295;16982;-;-;372251;55077;3718;7064;356;-
09179136;      Mammendorf;212147;7938;1461;4325;1729;940;1064;1216;9890;1926;-;-;140307;35813;2888;2507;143;-
09179137;      Mittelstetten;186232;4225;289;3291;271;232;45;5229;6444;-;-;-;124419;38807;647;2293;40;-
09179138;      Moorenweis;454473;7892;1046;8830;2773;578;132;793;15161;-;-;-;284215;127192;1787;3995;79;-
09179140;      Oberschweinbach;72357;3261;386;1497;24;6;43;140;3069;-;-;-;51073;11610;230;986;32;-
09179142;      Olching, St;299239;30206;5060;12000;2284;1024;3189;7503;20538;4866;15;-;166025;28315;8638;8909;667;-
09179145;      Puchheim, St;122339;23104;3126;6116;787;-;1541;999;9549;643;15;-;62305;8192;628;4592;742;-
09179147;      Schöngeising;128654;3882;53;1290;97;-;15;393;4729;1510;-;-;36005;77138;2227;1197;118;-
09179149;      Türkenfeld;159504;7629;758;3435;1333;253;65;602;5839;1111;235;-;86278;43414;1142;7340;70;-
09180;    Garmisch-Partenkirchen (Lkr);10122288;162488;10783;111409;9321;8730;9382;28090;177891;17793;282865;163;1951027;5421312;248856;1679624;2554;-
09180112;      Bad Kohlgrub;325780;5564;161;5203;124;-;49;459;6230;1121;8864;-;129625;164021;1718;2559;82;-
09180113;      Bad Bayersoien;176715;2521;96;2904;296;56;505;152;4387;-;21858;-;78555;59146;4850;1333;56;-
09180114;      Eschenlohe;550442;2903;963;2514;159;78;193;484;9460;595;45296;-;80873;302002;6183;98686;53;-
09180115;      Ettal;147452;1406;34;2632;137;-;73;69;3944;-;2237;-;37976;91301;4345;3274;24;-
09180116;      Farchant;257629;5491;543;2509;168;-;148;1367;4825;621;486;-;46375;170423;3826;20765;82;-
09180117;      Garmisch-Partenkirchen, M;2056652;40032;2513;21312;1453;212;2656;4859;29458;4162;67;163;217185;1043204;19390;669122;864;-
09180118;      Grainau;493858;9948;382;3733;152;-;98;711;7827;1363;183;-;39104;261936;19256;149105;60;-
09180119;      Großweil;220378;3012;275;3072;111;1088;4;2696;8937;-;11164;-;99609;81915;3485;4960;50;-
09180122;      Krün;363215;5062;143;3226;374;356;19;1013;7107;478;3028;-;71476;252570;12706;5604;53;-
09180123;      Mittenwald, M;1328435;11514;606;12467;867;257;957;1747;16657;1693;52;-;123594;827184;21448;309257;135;-
09180124;      Murnau a.Staffelsee, M;380483;25156;1560;12393;868;2090;3209;1647;11304;1916;103693;-;113223;74020;25837;3359;208;-
09180125;      Oberammergau;300646;9175;546;6528;298;69;57;1027;8144;118;2269;-;64207;191016;2060;14879;253;-
09180126;      Oberau;178571;4876;895;2138;1234;-;88;3990;3951;556;10409;-;21203;96212;1990;30922;107;-
09180127;      Ohlstadt;411588;6233;448;5175;1627;-;87;633;12091;2817;16914;-;135935;212644;4720;12159;105;-
09180128;      Riegsee;204325;3454;24;3446;28;257;28;532;4238;-;4800;-;115688;68937;1433;1398;62;-
09180129;      Saulgrub;354816;3602;100;3315;262;328;-;255;6468;460;7430;-;86775;217457;5967;22349;48;-
09180131;      Schwaigen;235824;1368;82;1544;2;-;197;92;3159;-;810;-;62442;163017;1895;1173;43;-
09180132;      Seehausen a.Staffelsee;157135;6321;134;3321;87;624;371;814;3068;716;1592;-;43064;19797;76719;456;51;-
09180133;      Spatzenhausen;77348;1395;468;3016;63;1867;-;746;3070;-;288;-;60221;5021;753;428;12;-
09180134;      Uffing a.Staffelsee;427473;7210;260;6221;127;62;413;1722;8016;543;34081;-;183665;179565;4138;1334;116;-
09180135;      Unterammergau;299299;2863;437;2308;323;788;118;219;6174;634;6810;-;92593;163123;2643;20203;63;-
09180136;      Wallgau;339610;3382;113;2091;528;598;74;2856;5688;-;503;-;33961;264687;8350;16752;27;-
09180444;      Gemeindefreie Gebiete;834614;-;-;341;33;-;38;-;3688;-;31;-;13678;512114;15144;289547;-;-
09181;    Landsberg am Lech (Lkr);8043855;236159;35049;196167;28514;34856;13716;25605;303969;36689;4570;-;4049985;2378931;614108;81719;3818;-
09181111;      Apfeldorf;123123;2544;89;2877;214;251;17;441;4250;-;2406;-;77718;23346;7841;1058;71;-
09181113;      Denklingen;567625;5382;2438;6775;333;1451;120;495;16850;642;-;-;187965;341755;1275;2077;67;-
09181114;      Dießen am Ammersee, M;826487;27074;1345;17477;1339;556;1946;1349;23103;1295;685;-;358851;377867;5083;8250;267;-
09181115;      Eching am Ammersee;62370;4525;288;1435;816;-;147;893;3831;-;-;-;42076;4606;1566;2130;57;-
09181116;      Egling a.d.Paar;207696;5405;624;4246;2990;168;309;296;7878;772;-;-;137996;44297;765;1857;93;-
09181118;      Eresing;142282;3539;644;4583;218;611;26;593;5258;729;68;-;79466;44690;631;1170;56;-
09181120;      Finning;233264;4702;273;5446;164;715;196;373;7932;-;-;-;144127;64758;2054;2470;54;-
09181121;      Fuchstal;397496;9640;2664;8604;1262;1354;191;943;13847;418;-;-;215217;132349;7405;3508;94;-
09181122;      Geltendorf;348201;11771;1201;7724;1815;2567;58;648;14373;2693;-;-;215954;84442;1942;2815;198;-
09181123;      Greifenberg;82084;4415;749;2600;32;-;336;324;5688;489;-;-;33054;32241;821;1285;50;-
09181124;      Hofstetten;170220;4450;261;3533;732;385;119;406;5704;-;-;-;98488;52771;1319;1988;64;-
09181126;      Hurlach;171759;3884;107;4357;1452;3050;183;306;9346;671;-;-;124856;19493;2052;1930;72;-
09181127;      Igling;263373;5487;697;6047;1415;4503;257;2067;13751;1834;6;-;135959;85995;1541;3694;120;-
09181128;      Kaufering, M;176910;13783;2228;6339;1771;11;1905;1545;9696;2098;-;-;87161;37059;11358;1631;325;-
09181129;      Kinsau;114408;2273;626;2179;78;676;129;346;3533;226;-;-;58540;35991;7056;2712;43;-
09181130;      Landsberg am Lech, GKSt;578982;34596;12846;32733;3254;2724;4123;4700;42028;3841;156;-;256666;149803;20015;10694;803;-
09181131;      Obermeitingen;99256;3588;1101;6682;101;5454;93;385;4884;123;-;-;55589;17074;963;3064;155;-
09181132;      Penzing;338078;8197;398;14019;2170;2267;443;530;12670;17538;-;-;178657;95338;2037;3569;245;-
09181133;      Vilgertshofen;270949;6549;476;5704;1939;1269;233;498;10307;-;107;-;163867;65044;13057;1805;94;-
09181134;      Prittriching;253777;5190;779;4759;1273;240;318;366;8856;-;-;-;180662;37297;9906;4021;110;-
09181135;      Reichling;232583;3634;267;4939;72;671;42;720;6539;-;187;-;132355;68297;13570;1253;37;-
09181137;      Rott;197439;3605;90;4313;426;1563;-;332;5694;-;82;-;118523;59424;1442;1907;38;-
09181138;      Scheuring;212656;4034;394;3466;1084;352;58;288;6618;-;-;-;101825;79874;12722;1829;112;-
09181139;      Schondorf am Ammersee;65983;11102;328;2208;78;-;347;892;3643;662;-;-;30440;14828;241;1120;94;-
09181140;      Schwifting;114469;2186;41;1738;951;415;7;791;5278;-;-;-;55727;46537;68;715;15;-
09181141;      Pürgen;219860;8316;1364;4470;196;504;132;735;8931;-;-;-;118209;71284;2555;3090;74;-
09181142;      Thaining;87051;2617;96;2256;632;751;78;167;3184;-;-;-;52492;23619;304;780;75;-
09181143;      Unterdießen;127941;3475;417;3187;244;284;214;412;5830;278;-;-;73237;32601;6904;809;49;-
09181144;      Utting am Ammersee;190074;13337;729;6432;202;454;894;2124;7815;546;-;-;89070;64641;1292;2420;118;-
09181145;      Weil;444814;8243;842;9149;734;902;142;1107;15039;1834;120;-;318946;82474;1803;3384;95;-
09181146;      Windach;248499;8561;645;5692;527;708;426;464;11410;-;753;-;126239;87999;2605;2397;73;-
09181444;      Gemeindefreie Gebiete;474146;55;2;198;-;-;227;69;203;-;-;-;53;1137;471915;287;-;-
09182;    Miesbach (Lkr);8662286;200952;23489;135788;8396;8992;7272;34122;199174;18426;12875;17;2730068;4727324;186428;366363;2600;-
09182111;      Bad Wiessee;327889;12747;83;5380;180;-;1153;4595;7476;-;-;-;48360;241246;3484;2988;197;-
09182112;      Bayrischzell;794531;3925;318;3672;143;-;188;274;9877;1063;473;17;214815;489518;4505;65717;26;-
09182114;      Fischbachau;758224;12085;1306;10271;410;1959;138;1195;14988;452;584;-;299833;390580;5704;18626;93;-
09182116;      Gmund a.Tegernsee;344097;15080;2596;7844;833;-;336;1453;10103;958;6;-;161865;136455;2803;3294;471;-
09182119;      Hausham;222927;10900;2853;6569;1849;-;71;458;7012;597;-;-;78782;109408;1872;2403;153;-
09182120;      Holzkirchen, M;482368;22523;3875;13206;810;1011;452;2857;19239;2109;670;-;210863;198071;2036;4365;281;-
09182123;      Irschenberg;539127;4916;1133;11469;354;31;83;300;16891;-;590;-;296434;192374;5881;8573;98;-
09182124;      Kreuth;1222417;9701;272;5476;182;986;404;1071;12183;-;-;-;98149;944505;10931;138379;178;-
09182125;      Miesbach, St;324323;16713;3693;12288;595;316;484;899;11332;654;183;-;175018;95796;3717;2367;268;-
09182127;      Otterfing;211574;8135;866;5311;111;1401;59;610;7779;1051;-;-;98747;85890;14;1522;78;-
09182129;      Rottach-Egern;591138;20702;632;6235;42;78;486;709;7185;-;197;-;91586;404697;5270;53225;94;-
09182131;      Schliersee, M;791558;21116;549;7603;908;179;1312;1103;12719;1204;1467;-;152044;521268;29875;40092;119;-
09182132;      Tegernsee, St;227670;10659;393;3262;24;147;1487;455;3345;215;42;-;13658;101552;89299;3067;65;-
09182133;      Valley;421798;6310;1483;8700;117;792;192;11990;16785;6781;646;-;170664;191865;1866;3504;103;-
09182134;      Waakirchen;423122;11604;1282;8107;504;1252;150;4005;10410;1200;802;-;175276;203487;1006;3879;158;-
09182136;      Warngau;512441;6714;900;10582;882;426;44;1332;13944;1342;-;-;254794;215157;2093;4111;120;-
09182137;      Weyarn;467082;7122;1255;9813;452;414;233;816;17906;800;7215;-;189180;205455;16072;10251;98;-
09183;    Mühldorf a.Inn (Lkr);8053132;190677;62768;242706;12642;22993;6225;22219;276835;27363;690;-;5161557;1836585;100660;85843;3369;-
09183112;      Ampfing;311330;10814;6680;10451;1240;1569;257;1015;13413;1859;-;-;216618;38162;3257;5804;191;-
09183113;      Aschau a.Inn;207605;5955;13375;6509;1165;3048;155;154;6127;422;-;-;119980;40804;7357;2470;84;-
09183114;      Buchbach, M;287896;6037;1675;10105;459;42;61;437;8093;-;-;-;225127;30865;1210;3689;96;-
09183115;      Egglkofen;139898;2802;578;3700;39;-;8;370;5163;519;-;-;87450;37582;335;1305;47;-
09183116;      Erharting;136800;2353;457;3172;122;-;61;301;7769;1027;-;-;73687;43108;2016;2664;63;-
09183118;      Gars a.Inn, M;436577;7660;1297;11452;575;1856;22;499;12346;1272;-;-;237924;137572;19749;4241;112;-
09183119;      Haag i.OB, M;203651;10875;2379;7484;882;2472;188;876;10482;-;-;-;114702;49674;1007;2521;109;-
09183120;      Heldenstein;198487;5460;685;5393;305;242;29;350;8719;1147;-;-;142358;28662;1504;3565;68;-
09183122;      Jettenbach;91744;2197;245;1761;179;353;-;233;3023;1217;-;-;47942;32839;701;1043;11;-
09183123;      Kirchdorf;210279;2711;2512;5651;312;77;2;85;6586;-;-;-;137220;53511;490;1090;32;-
09183124;      Kraiburg a.Inn, M;275569;7583;899;7499;90;261;233;7618;7487;-;-;-;182873;56216;1063;3690;57;-
09183125;      Lohkirchen;148785;1320;145;4120;102;-;24;31;3927;-;-;-;110895;26574;581;1048;18;-
09183126;      Maitenbeth;309402;4159;1041;6290;86;1647;35;295;8593;-;-;-;117571;167286;723;1595;81;-
09183127;      Mettenheim;272415;6093;1069;6571;78;2900;73;887;13946;1025;-;-;192289;41837;2086;3522;39;-
09183128;      Mühldorf a.Inn, St;294211;27924;7553;19814;1451;3205;1338;2482;21278;7170;-;-;127000;51612;13659;9204;521;-
09183129;      Neumarkt-Sankt Veit, St;610681;10889;2560;17918;493;237;495;558;18757;4450;-;-;426308;121057;2363;4398;198;-
09183130;      Niederbergkirchen;246997;2226;251;6361;140;-;-;215;6501;1671;-;-;174727;51645;946;2273;41;-
09183131;      Niedertaufkirchen;266891;2309;129;8069;17;-;52;13;6845;-;23;-;191607;56151;565;1101;10;-
09183132;      Oberbergkirchen;275340;2843;728;7762;258;439;28;348;6777;-;-;-;213088;40354;1032;1667;16;-
09183134;      Oberneukirchen;195960;1000;189;5427;391;485;8;69;4692;-;-;-;157887;24699;123;990;-;-
09183135;      Obertaufkirchen;316547;4328;836;10489;100;131;210;382;9223;493;-;-;215173;70902;1513;2730;37;-
09183136;      Polling;438544;9189;4143;10098;359;590;288;550;11740;1248;659;-;278181;114089;3270;3985;155;-
09183138;      Rattenkirchen;198683;1807;750;4853;49;976;-;59;7517;462;8;-;129051;50619;926;1579;27;-
09183139;      Rechtmehring;243813;3401;415;7207;125;581;11;236;7209;-;-;-;160928;59991;1109;2535;65;-
09183140;      Reichertsheim;313632;2622;506;9992;81;795;118;360;9529;-;-;-;226908;60910;603;1165;43;-
09183143;      Schönberg;253345;1616;348;7038;199;51;-;127;8589;-;-;-;183368;49219;1409;1349;32;-
09183144;      Schwindegg;207695;6415;1454;7219;899;-;44;511;8168;1020;-;-;153508;19895;3568;4887;107;-
09183145;      Taufkirchen;253300;2445;1055;6837;506;541;35;160;6692;-;-;-;173350;60687;479;469;44;-
09183147;      Unterreit;321904;2797;571;9405;714;282;16;1688;8108;258;-;-;200395;90373;5995;1264;38;-
09183148;      Waldkraiburg, St;215508;30502;8183;11170;1137;213;2375;1140;14804;1646;-;-;67243;48820;20525;6745;1005;-
09183151;      Zangberg;98427;2345;60;2888;89;-;21;170;2667;-;-;-;76182;12295;496;1192;22;-
09183444;      Gemeindefreie Gebiete;71216;-;-;1;-;-;38;-;2065;457;-;-;17;68575;-;63;-;-
09184;    München (Lkr);6642522;427842;94724;242915;18487;24172;53779;73429;391202;24960;4559;48528;2058507;2983484;110238;74616;11080;-
09184112;      Aschheim;280464;8696;7556;10648;871;2823;2811;8410;20520;6;1371;-;150611;15781;44040;5971;349;-
09184113;      Baierbrunn;72120;6256;1549;1296;517;-;216;419;3979;578;-;-;17165;38510;1069;483;83;-
09184114;      Brunnthal;379517;9754;1636;5920;193;937;279;4716;26802;-;-;-;92034;235793;45;1321;87;-
09184118;      Feldkirchen;64130;7314;4167;4704;97;366;962;398;6854;653;-;253;31272;1340;946;4632;172;-
09184119;      Garching b.München, St;281687;13554;16296;20752;2830;-;2809;4486;23970;784;-;37761;97296;49783;3268;7815;283;-
09184120;      Gräfelfing;95738;30256;1877;5029;76;1957;3815;706;10619;726;-;-;11849;27023;331;954;520;-
09184121;      Grasbrunn;263946;9746;192;5056;298;2560;396;7830;11634;175;-;-;84240;139358;50;2202;209;-
09184122;      Grünwald;76310;34143;2657;3427;166;-;791;1483;7820;379;-;-;4127;16908;2009;1345;1055;-
09184123;      Haar;128988;18573;872;13725;737;4098;2146;2282;10607;1556;-;-;55125;17659;59;672;877;-
09184127;      Höhenkirchen-Siegertsbrunn;237676;11189;414;5546;207;-;648;947;11099;663;-;-;58420;146669;-;1605;269;-
09184129;      Hohenbrunn;185866;14232;4904;4990;684;-;479;757;13314;906;-;-;51422;92198;1;1751;228;-
09184130;      Ismaning;401993;17404;1538;21803;1347;642;1795;3014;19215;1276;-;-;263889;57727;9458;2297;588;-
09184131;      Kirchheim b.München;155095;11243;9096;6844;292;-;2451;1363;10485;496;-;-;88413;7676;15081;1388;267;-
09184132;      Neuried;96265;9052;935;2010;99;46;1077;598;6126;-;-;-;3579;71807;-;660;276;-
09184134;      Oberhaching;330540;24129;2107;10082;1470;2296;864;3245;14202;2018;-;-;99155;168392;213;2020;347;-
09184135;      Oberschleißheim;303078;11728;3566;14536;415;78;8042;5567;20854;4450;-;8725;94976;123299;4984;1580;278;-
09184136;      Ottobrunn;52332;25491;3143;4152;22;-;1028;2169;7903;232;-;-;2246;3596;11;1308;1031;-
09184137;      Aying;565441;8438;1198;9792;516;1472;156;1221;16470;1136;-;-;185328;336817;388;2417;92;-
09184138;      Planegg;106779;13037;1033;7487;141;2391;2261;1080;8693;405;-;-;14548;51898;254;3142;409;-
09184139;      Pullach i.Isartal;74021;17950;2970;7778;150;-;1182;955;7051;975;-;-;1273;26727;3317;3115;578;-
09184140;      Putzbrunn;111730;7232;1890;4245;150;41;254;723;7112;-;-;-;45347;43387;6;1116;227;-
09184141;      Sauerlach;569408;12721;2066;9738;653;1180;373;955;18801;1995;17;341;176094;341929;102;2203;240;-
09184142;      Schäftlarn;167106;13568;691;4914;206;157;246;650;7160;431;-;-;60969;75981;201;1829;103;-
09184144;      Straßlach-Dingharting;283401;9213;584;5916;321;230;325;8482;7442;-;3094;-;115392;125694;3479;3070;159;-
09184145;      Taufkirchen;220016;15349;6204;8339;781;2498;1950;2838;16125;417;-;-;70619;90939;298;3015;644;-
09184146;      Neubiberg;57677;14450;245;12129;211;-;4218;1344;7894;620;-;-;10480;3678;759;1374;275;-
09184147;      Unterföhring;127943;8710;3255;9244;3779;-;5067;1844;13119;1249;-;-;57153;7407;13364;3466;286;-
09184148;      Unterhaching;103719;19573;489;10695;291;-;2344;1845;11003;1206;-;-;40054;10677;202;4849;491;-
09184149;      Unterschleißheim, St;149282;24805;11563;10369;605;-;4794;2575;16343;698;-;556;63713;8900;2112;1592;657;-
09184444;      Gemeindefreie Gebiete;700254;36;31;1749;362;400;-;527;27986;930;77;892;11718;645931;4191;5424;-;-
09185;    Neuburg-Schrobenhausen (Lkr);7398037;190142;75599;197199;19278;13592;12310;27765;302365;36075;1190;18;4491269;1738648;132062;156817;3708;-
09185113;      Aresing;298938;6023;1842;8744;672;897;151;576;13393;-;-;-;198623;62757;1117;4059;84;-
09185116;      Berg im Gau;225976;2609;283;5746;339;192;145;351;6721;-;-;-;200771;4435;695;3650;39;-
09185118;      Bergheim;289268;4450;906;3750;1410;1059;264;469;11920;-;-;-;151422;93328;13184;6904;202;-
09185123;      Brunnen;321397;3608;676;6401;1077;505;426;608;13217;2103;219;-;191090;95802;547;5054;64;-
09185125;      Burgheim, M;497318;10511;3495;12730;1775;3216;655;1081;24740;2498;-;-;367082;49117;8082;12091;245;-
09185127;      Ehekirchen;627906;8051;1704;15129;1324;438;312;407;24832;-;-;-;428631;136254;1597;9006;221;-
09185131;      Gachenbach;302545;5025;964;8918;1347;-;116;534;14936;-;-;-;208183;55509;1191;5722;100;-
09185139;      Karlshuld;290953;13765;875;12769;284;884;123;2079;7589;-;-;-;236829;2243;5414;7918;181;-
09185140;      Karlskron;385181;12191;5917;9046;546;746;251;574;14158;804;111;-;295261;33598;3714;8147;117;-
09185143;      Langenmosen;239018;2872;863;6637;121;766;130;342;7744;-;-;-;175657;40276;330;3245;35;-
09185149;      Neuburg a.d.Donau, GKSt;812985;43043;25490;28323;2967;3034;4134;11120;40684;24233;-;6;338086;248026;22252;20866;721;-
09185150;      Oberhausen;319929;6728;2945;4875;1192;137;532;663;13535;2160;860;-;130036;137073;9194;9899;100;-
09185153;      Rennertshofen, M;930986;12111;1687;15709;1176;423;1013;729;36489;-;-;12;442335;372255;31735;15112;200;-
09185157;      Rohrenfels;175408;3408;515;4528;157;-;97;599;6817;-;-;-;141734;11003;914;5592;44;-
09185158;      Schrobenhausen, St;752653;33291;20910;18530;1837;550;3454;2870;33643;3166;-;-;375645;238781;4513;14552;911;-
